J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
488,41.35,0.0533688,0.05,0.105097,0.149243,0.485,0.0843658,0.0990822,0.05,0.156972,0.05,0.05,0.13226,0.05,0.416607,0.05,0.0801725,0.21,3.13858,0.05,0.491417,0.05,0.05,0.3,0.05,6.005,1.245,1.745,0.18,0.325,3.04928,1.28256,-9.5,4.11,0.780217,1.46561,0.52313,0.05,0.52,1.00776,0.05,0.249915,1.30854,0.355385,0.05,5.51687,1.7873,0.05,0.05,0.05,3.36505,2.72341,3.75473,1.53848,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.72,0.19602,0.05,0.136195,0.100163,0.0912499,13.16,0.180615,0.05,1.93703,14.965,0.45,0.427679,0.445738,0.70675,0.339343,0.595407,0.202715,0.620159,0.402897,0.163555,0.13873,1.31215,2.73651,0.3,0.645304,0.964431,0.79,0.98,0.05,0.151912,0.05,0.05,0.193394,0.0627416,0.0503833,0.177038,1.71,0.394663,0.401853,0.957347,0.65,0.743435,1.92817,0.455,0.142922,7.91,0.05,0.162028,0.220542,0.35,0.05,0.176882,0.05,0.174261,0.0858572,0.43,0.0681682,5.34,0.205994,2.365,0.103198,0.604872,0.614899,0.05,0.65398,0.863445,0.05,0.827761,0.05,10.02,0.447,0.542743,0.224873,2.46916,10.06,0.05,1.84479,1.59,1.63708,0.05,0.05,1.65953,1.2501,0.05,4.215,0.05,0.13108,0.0548258,0.31,0.05,0.05,1.75,0.05,0.0558617,0.0867013,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
489,41.325,0.0586062,0.05,0.165469,0.256669,0.47,0.122642,0.153044,0.05,0.272636,0.05,0.05,0.221586,0.05,0.35643,0.05,0.113979,0.21,1.58132,0.05,0.268678,0.05,0.05,0.3,0.05,3.44,1.225,1.735,0.165,0.325,4.90027,2.06111,-9.5,4.84,0.05,0.0776142,0.05,0.05,0.53,0.0533678,0.05,0.23084,0.0692962,0.250128,0.05,3.91305,1.26771,0.05,0.05,0.05,2.38679,1.93168,2.66319,1.09123,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.725,0.353304,0.05,0.229713,0.155277,0.136864,13.155,0.32148,0.05,2.11569,14.04,0.425,0.467127,0.486851,0.771939,0.370643,0.650325,0.13046,0.677361,0.440059,0.105258,0.0892818,1.12261,2.34124,0.3,0.552093,0.825124,0.79,0.975,0.05,0.135033,0.05,0.05,0.171906,0.0557703,0.05,0.157367,1.71,0.348596,0.354947,0.845601,0.66,0.656658,3.09862,0.46,0.369457,7.87,0.05,0.418847,0.570109,0.35,0.05,0.457247,0.05,0.45047,0.221944,0.42,0.168245,5.17,0.532502,2.345,0.266771,0.05,0.567968,0.05,0.604065,0.797543,0.05,0.764583,0.05,10,0.314608,0.381994,0.158271,1.75135,10.06,0.05,1.31899,1.54,1.17048,0.05,0.05,1.18653,0.893799,0.05,4.19,0.05,0.13108,0.0548258,0.305,0.05,0.05,1.755,0.05,0.120281,0.224126,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
490,41.35,0.0665902,0.05,0.188011,0.291636,0.475,0.13935,0.173894,0.05,0.309778,0.05,0.05,0.251773,0.05,0.285624,0.05,0.129507,0.21,0.154694,0.05,0.05,0.05,0.05,0.28,0.05,2.23,1.215,1.835,0.16,0.34,4.82721,2.03037,-9.5,5.085,0.05,0.0776142,0.05,0.05,0.56,0.0533678,0.05,0.219551,0.0692962,0.126761,0.05,4.26381,1.38134,0.05,0.05,0.05,2.60074,2.10483,2.90191,1.18904,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.73,0.401436,0.05,0.261008,0.176431,0.155509,13.16,0.365275,0.05,1.7902,13.67,0.44,0.395262,0.411951,0.653179,0.313621,0.550275,0.0731699,0.573152,0.372358,0.0638645,0.0579656,0.899604,1.87614,0.305,0.442418,0.661211,0.79,0.975,0.05,0.090266,0.05,0.05,0.108088,0.0519556,0.05,0.101061,1.715,0.297716,0.30314,0.72218,0.7,0.560814,3.05242,0.48,0.573631,7.49,0.05,0.650315,0.88517,0.365,0.05,0.709936,0.05,0.699414,0.344597,0.425,0.261223,5.16,0.826779,2.775,0.414197,0.05,0.540192,0.05,0.574524,0.75854,0.05,0.727192,0.05,10.01,0.159439,0.19359,0.0808602,1.90833,10.125,0.05,0.658855,1.635,0.58467,0.05,0.05,0.592691,0.446466,0.05,3.885,0.05,0.13108,0.0548258,0.31,0.05,0.05,1.775,0.05,0.186753,0.347985,0.22,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
491,41.375,0.0723659,0.05,0.204319,0.316931,0.505,0.151436,0.188976,0.05,0.336646,0.05,0.05,0.27361,0.05,0.184816,0.05,0.140739,0.215,0.259387,0.05,0.05,0.05,0.05,0.51,0.05,1.285,1.345,1.95,0.175,0.355,4.43022,1.8634,-9.5,4.81,0.247526,0.459217,0.171775,0.05,0.575,0.315759,0.05,0.190745,0.410003,0.104125,0.05,3.88306,1.25799,0.05,0.05,0.05,2.3685,1.91688,2.64278,1.08286,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.71,0.436254,0.05,0.283646,0.191733,0.168997,13.16,0.396957,0.05,1.36742,13.74,0.5,0.301914,0.314662,0.498921,0.239554,0.420319,0.05,0.437793,0.284419,0.05,0.05,0.582096,1.21398,0.335,0.28627,0.427842,0.785,0.985,0.05,0.0587583,0.05,0.05,0.0679764,0.05,0.05,0.0643419,1.72,0.255774,0.260434,0.620441,0.7,0.481808,2.80139,0.48,0.485642,6.96,0.05,0.550564,0.749394,0.375,0.05,0.601039,0.05,0.592131,0.291739,0.44,0.221154,5.695,0.699959,3.33,0.350664,0.19586,0.469316,0.05,0.499143,0.659016,0.05,0.63178,0.05,10.005,0.130968,0.15902,0.0665371,1.73793,10.18,0.05,0.0767598,1.7,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.685,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.75,0.05,0.158107,0.294608,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
492,41.335,0.0727056,0.05,0.205278,0.318418,0.5,0.152147,0.189863,0.05,0.338226,0.05,0.05,0.274895,0.05,0.114181,0.05,0.1414,0.215,0.259387,0.05,0.05,0.05,0.05,0.55,0.05,0.96,1.34,1.895,0.175,0.335,5.08537,2.13896,-9.5,4.745,0.247526,0.459217,0.171775,0.05,0.55,0.315759,0.05,0.156099,0.410003,0.117707,0.05,2.25447,0.730379,0.05,0.05,0.05,1.37513,1.11292,1.53437,0.628701,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.695,0.438302,0.05,0.284978,0.192634,0.16979,13.16,0.398821,0.05,1.11269,13.73,0.485,0.245671,0.256045,0.405978,0.194928,0.342019,0.05,0.356238,0.231436,0.05,0.05,0.359625,0.750007,0.33,0.176861,0.264325,0.785,0.985,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.72,0.220021,0.22403,0.533712,0.68,0.414459,3.21567,0.48,0.263482,6.765,0.05,0.298704,0.406578,0.37,0.05,0.326089,0.05,0.321256,0.158281,0.445,0.119985,5.76,0.379758,3.235,0.19025,0.19586,0.384073,0.05,0.408483,0.539317,0.05,0.517028,0.05,10,0.148051,0.179762,0.0744802,1.00902,10.155,0.05,0.0767598,1.805,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.68,0.05,0.13108,0.0548258,0.315,0.05,0.05,1.74,0.05,0.0857797,0.159837,0.24,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
493,41.335,0.0616926,0.05,0.128598,0.185697,0.475,0.101784,0.120819,0.05,0.195694,0.05,0.05,0.163732,0.05,0.0712896,0.05,0.0963609,0.205,0.259387,0.05,0.05,0.05,0.05,0.32,0.05,3.1,1.2,1.85,0.165,0.32,4.80285,2.02013,-9.5,4.425,0.150984,0.276824,0.108097,0.05,0.545,0.190345,0.05,0.151039,0.247157,0.0814895,0.05,1.94414,0.629841,0.05,0.05,0.05,1.18584,0.959726,1.32316,0.54216,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.73,0.246199,0.05,0.168821,0.122217,0.110688,13.15,0.226274,0.05,0.907484,13.665,0.44,0.200365,0.208825,0.331108,0.15898,0.278944,0.05,0.29054,0.188754,0.05,0.05,0.215451,0.449329,0.3,0.105957,0.158357,0.795,0.98,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.72,0.175329,0.178524,0.425302,0.685,0.330272,3.03702,0.48,0.11181,6.75,0.05,0.126756,0.172533,0.36,0.05,0.138377,0.05,0.136326,0.0711409,0.415,0.0599773,5.14,0.161152,2.76,0.0807334,0.121733,0.371621,0.05,0.39524,0.521833,0.05,0.500267,0.05,10.005,0.102497,0.124451,0.0579432,0.870131,10.15,0.05,0.0767598,1.745,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.645,0.05,0.13108,0.0548258,0.31,0.05,0.05,1.775,0.05,0.0500059,0.0715946,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
494,41.385,0.0742632,0.05,0.16409,0.240751,0.48,0.12809,0.153646,0.05,0.254172,0.05,0.05,0.21126,0.05,0.05,0.05,0.120809,0.205,0.54039,0.05,0.0893039,0.05,0.05,0.3,0.05,4.79,1.18,1.825,0.165,0.345,3.59483,1.51202,-9.5,4.225,0.150984,0.276824,0.108097,0.05,0.56,0.190345,0.05,0.143253,0.247157,0.0544268,0.05,2.89861,0.939059,0.05,0.05,0.05,1.76802,1.4309,1.97277,0.80833,0.05,0.108872,0.05,0.05,0.118425,0.0600337,0.0681077,0.05,0.142516,0.05,0.05,0.05,0.05,0.05,0.755,0.321981,0.05,0.218092,0.155523,0.140045,13.155,0.295229,0.05,0.67221,13.71,0.45,0.148418,0.154685,0.245265,0.117763,0.206625,0.05,0.215215,0.139818,0.05,0.05,0.0946572,0.190317,0.305,0.0592569,0.0761982,0.795,0.98,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.725,0.162953,0.165922,0.395281,0.655,0.306958,2.27314,0.48,0.162367,6.77,0.05,0.184072,0.250548,0.36,0.05,0.200948,0.05,0.19797,0.101512,0.415,0.0830004,4.965,0.23402,2.545,0.117239,0.121733,0.352466,0.05,0.374867,0.494934,0.05,0.47448,0.05,10.005,0.0620127,0.0699405,0.05,1.29732,10.025,0.05,0.303201,1.705,0.269062,0.05,0.05,0.272753,0.205461,0.05,3.57,0.05,0.185697,0.0776699,0.31,0.05,0.063422,1.75,0.0561303,0.0664655,0.102264,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
495,41.39,0.102264,0.05,0.288732,0.447869,0.485,0.214001,0.267051,0.05,0.47573,0.05,0.05,0.386651,0.05,0.05,0.05,0.198885,0.21,1.29694,0.05,0.203065,0.05,0.05,0.3,0.05,4.75,1.2,1.775,0.175,0.355,2.75701,1.15963,-9.5,4.445,0.05,0.0776142,0.05,0.05,0.555,0.0533678,0.05,0.133911,0.0692962,0.161948,0.05,3.05247,0.988905,0.05,0.05,0.05,1.86187,1.50685,2.07748,0.851238,0.061579,0.294594,0.05,0.0946502,0.320443,0.146505,0.180269,0.05,0.385631,0.05,0.05,0.0870486,0.05,0.0720585,0.745,0.616491,0.05,0.400833,0.270947,0.238817,13.155,0.560959,0.05,0.523617,13.735,0.445,0.11561,0.120492,0.191049,0.091731,0.16095,0.05,0.167641,0.108911,0.05,0.05,0.05,0.0765773,0.31,0.05,0.05,0.79,0.98,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.73,0.18083,0.184124,0.438645,0.645,0.340633,1.74336,0.49,0.245981,6.8,0.05,0.278864,0.379573,0.36,0.05,0.30443,0.05,0.299918,0.147768,0.425,0.112016,5.085,0.354534,2.295,0.177613,0.05,0.329479,0.05,0.350419,0.462656,0.05,0.443536,0.05,10.01,0.197251,0.234146,0.111655,1.36618,9.95,0.05,0.303201,1.635,0.269062,0.05,0.05,0.272753,0.205461,0.05,3.645,0.05,0.502475,0.210166,0.31,0.05,0.160674,1.71,0.130181,0.0800822,0.149221,0.23,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
496,41.295,0.0780004,0.05,0.199842,0.309987,0.51,0.148118,0.184836,0.05,0.32927,0.05,0.05,0.267616,0.05,0.05,0.05,0.137656,0.215,1.01593,0.05,0.163761,0.05,0.05,0.3,0.05,7.21,1.245,1.905,0.18,0.36,2.19684,0.924015,-9.5,5.25,0.213976,0.395832,0.149645,0.05,0.565,0.272176,0.05,0.130018,0.353411,0.299927,0.05,1.83461,0.594357,0.05,0.05,0.05,1.11903,0.905657,1.24862,0.511615,0.061579,0.277943,0.05,0.0946502,0.302331,0.138224,0.170079,0.05,0.363835,0.05,0.05,0.0870486,0.05,0.0720585,0.75,0.426696,0.05,0.277432,0.187533,0.165294,13.165,0.38826,0.05,0.629755,13.575,0.47,0.139045,0.144916,0.229775,0.110325,0.193575,0.05,0.201623,0.130987,0.05,0.05,0.05,0.0565318,0.335,0.05,0.05,0.785,0.975,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.72,0.159515,0.162421,0.386942,0.74,0.300482,1.38914,0.495,0.18327,6.785,0.05,0.20777,0.282804,0.365,0.05,0.226818,0.05,0.223457,0.110096,0.405,0.0834585,5.205,0.264149,2.445,0.132333,0.1701,0.319901,0.05,0.340232,0.449207,0.05,0.430642,0.05,10.015,0.377245,0.458047,0.189781,0.821109,10.035,0.05,0.235397,1.56,0.208892,0.05,0.05,0.211757,0.159514,0.05,3.625,0.05,0.474074,0.198287,0.31,0.05,0.151592,1.735,0.124051,0.0636167,0.111178,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
497,41.27,0.05,0.05,0.100081,0.155241,0.52,0.0741776,0.0925658,0.05,0.164899,0.05,0.05,0.134022,0.05,0.05,0.05,0.0689381,0.22,1.271,0.05,0.203697,0.05,0.05,0.3,0.05,8.845,1.255,2.095,0.18,0.355,1.79742,0.756012,-9.5,5.775,0.213976,0.395832,0.149645,0.05,0.57,0.272176,0.05,0.121454,0.353411,0.255787,0.05,1.93501,0.626884,0.05,0.05,0.05,1.18027,0.95522,1.31695,0.539614,0.05,0.165229,0.05,0.0596261,0.179727,0.08217,0.101107,0.05,0.216289,0.05,0.05,0.055847,0.05,0.05,0.775,0.213689,0.05,0.138938,0.0939164,0.0827793,13.18,0.194441,0.05,0.778349,13.395,0.465,0.171853,0.179109,0.283991,0.136357,0.23925,0.05,0.249196,0.161895,0.05,0.05,0.05,0.05,0.345,0.05,0.05,0.78,0.97,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.67,0.0948841,0.0966127,0.230163,0.795,0.178735,1.13657,0.485,0.224105,6.765,0.05,0.254064,0.345816,0.365,0.05,0.277356,0.05,0.273246,0.134626,0.405,0.102054,5.275,0.323004,2.79,0.161818,0.1701,0.29883,0.05,0.317822,0.419618,0.05,0.402276,0.05,10.02,0.321726,0.390636,0.161851,0.866045,10.06,0.05,0.235397,1.65,0.208892,0.05,0.05,0.211757,0.159514,0.05,3.47,0.05,0.281823,0.117875,0.31,0.05,0.090117,1.75,0.0742425,0.076911,0.13595,0.21,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
498,41.37,0.05,0.05,0.0914478,0.14185,0.495,0.0677789,0.0845809,0.05,0.150674,0.05,0.05,0.122461,0.05,0.05,0.05,0.0629914,0.22,1.45257,0.05,0.227433,0.05,0.05,0.3,0.05,4.035,1.235,2.095,0.17,0.335,2.47693,1.04182,-9.5,5.35,0.552214,1.03486,0.372743,0.05,0.555,0.71157,0.05,0.111722,0.92395,0.18901,0.05,1.84243,0.596892,0.05,0.05,0.05,1.1238,0.909519,1.25394,0.513797,0.0693128,0.382972,0.05,0.119002,0.416576,0.190456,0.234349,0.05,0.501321,0.05,0.05,0.106014,0.05,0.082008,0.81,0.195256,0.05,0.126953,0.085815,0.0756386,13.16,0.177668,0.05,0.70759,13.49,0.435,0.15623,0.162826,0.258174,0.123961,0.2175,0.05,0.226542,0.147177,0.05,0.05,0.05,0.05,0.33,0.05,0.05,0.78,0.98,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.65,0.057068,0.0581077,0.138432,0.725,0.1075,1.56625,0.48,0.263482,6.825,0.05,0.298704,0.406578,0.365,0.05,0.326089,0.05,0.321256,0.158281,0.42,0.119985,5.215,0.379758,2.865,0.19025,0.429807,0.274885,0.05,0.292355,0.385995,0.05,0.370043,0.05,10.015,0.237735,0.288656,0.119598,0.824611,10.08,0.05,0.0767598,1.635,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.47,0.05,0.653217,0.273215,0.315,0.05,0.208876,1.765,0.169236,0.0857797,0.159837,0.21,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
499,41.39,0.0552374,0.05,0.12694,0.196904,0.48,0.0940847,0.117408,0.05,0.209153,0.05,0.05,0.169989,0.05,0.05,0.05,0.0874391,0.22,1.79842,0.05,0.281583,0.05,0.05,0.3,0.05,4.035,1.21,2.015,0.165,0.345,3.35859,1.41266,-9.5,5.095,0.552214,1.03486,0.372743,0.05,0.565,0.71157,0.05,0.108997,0.92395,0.212778,0.05,1.28436,0.416092,0.05,0.05,0.05,0.783402,0.634024,0.874122,0.358167,0.0693128,0.309964,0.05,0.109376,0.337162,0.160039,0.191161,0.05,0.405751,0.05,0.05,0.100167,0.05,0.082008,0.785,0.271037,0.05,0.176225,0.119121,0.104995,13.145,0.246623,0.05,0.723511,13.64,0.445,0.159745,0.16649,0.263983,0.12675,0.222394,0.101269,0.231639,0.150488,0.0865354,0.0771955,0.0573987,0.0925682,0.33,0.05,0.05,0.78,0.995,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.71,0.0511275,0.0516035,0.110078,0.705,0.0854821,2.12376,0.48,0.227508,7.11,0.05,0.257922,0.351067,0.37,0.05,0.281568,0.05,0.277395,0.136671,0.425,0.103604,5.025,0.327909,2.845,0.164275,0.429807,0.26818,0.05,0.285225,0.37658,0.05,0.361017,0.05,10,0.26763,0.324954,0.134637,0.574835,10.1,0.05,0.0767598,1.555,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.435,0.05,0.528691,0.221131,0.32,0.05,0.173099,1.795,0.144993,0.0740681,0.138014,0.22,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
500,41.335,0.0577568,0.05,0.163071,0.252949,0.485,0.120864,0.150826,0.05,0.268685,0.05,0.05,0.218374,0.05,0.05,0.05,0.112327,0.22,2.84893,0.05,0.446066,0.05,0.05,0.3,0.05,9,1.21,1.95,0.175,0.37,3.32205,1.39729,-9.5,4.875,0.209867,0.388071,0.146936,0.05,0.59,0.266839,0.05,0.110554,0.346481,0.195801,0.05,1.43561,0.465094,0.05,0.05,0.05,0.875661,0.708691,0.977065,0.400347,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.785,0.348184,0.05,0.226384,0.153027,0.13488,13.145,0.31682,0.05,1.29135,13.675,0.45,0.285119,0.297158,0.471167,0.226228,0.396938,0.282998,0.41344,0.268598,0.228329,0.193673,0.0647974,0.135136,0.33,0.05,0.05,0.78,1,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.75,0.05,0.05,0.090064,0.71,0.0699399,2.10065,0.475,0.148477,7.6,0.05,0.164983,0.215537,0.365,0.05,0.177817,0.05,0.175552,0.0991759,0.435,0.0812293,5.075,0.202968,2.845,0.114158,0.166945,0.272012,0.05,0.289299,0.38196,0.05,0.366175,0.05,10.005,0.246277,0.299027,0.123895,0.642531,10.07,0.05,0.0767598,1.625,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.275,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.785,0.05,0.0651993,0.0999052,0.225,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
501,41.33,0.0530004,0.05,0.149642,0.232118,0.49,0.110911,0.138405,0.05,0.246558,0.05,0.05,0.200391,0.05,0.05,0.05,0.103077,0.225,1.62982,0.05,0.255185,0.05,0.05,0.3,0.05,6.09,1.31,1.91,0.185,0.37,3.76532,1.58373,-9.5,3.975,0.209867,0.388071,0.146936,0.05,0.59,0.266839,0.05,0.109776,0.346481,0.104226,0.05,2.75517,0.892592,0.05,0.05,0.05,1.68054,1.36009,1.87515,0.768332,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.83,0.31951,0.05,0.207741,0.140424,0.123772,13.155,0.290729,0.05,1.70706,13.695,0.45,0.376905,0.392819,0.622844,0.299055,0.524719,0.425501,0.546533,0.355064,0.343303,0.291196,0.0647974,0.135136,0.325,0.05,0.05,0.775,1,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.755,0.05,0.05,0.0683641,0.72,0.0586748,2.38095,0.47,0.05,7.84,0.05,0.05,0.05,0.365,0.05,0.05,0.05,0.05,0.05,0.43,0.05,5.425,0.05,3,0.05,0.166945,0.270096,0.05,0.287262,0.37927,0.05,0.363596,0.05,10.015,0.12465,0.145994,0.0751309,1.23312,10.035,0.05,0.0767598,1.695,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.185,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.735,0.05,0.05,0.05,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
502,39.775,0.0691949,0.05,0.195366,0.303043,0.51,0.1448,0.180696,0.05,0.321895,0.05,0.05,0.261621,0.05,0.05,0.05,0.134573,0.24,0.397727,0.05,0.0669667,0.05,0.05,0.3,0.05,1.125,1.675,2.055,0.22,0.365,2.20171,0.926063,-9.5,3.83,0.05,0.0776142,0.05,0.05,0.595,0.0533678,0.05,0.102379,0.0692962,0.058954,0.05,3.37193,1.0924,0.05,0.05,0.05,2.05673,1.66456,2.2949,0.940325,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.825,0.417138,0.05,0.271217,0.183332,0.161592,13.155,0.379563,0.05,1.75482,13.62,0.525,0.38745,0.40381,0.640271,0.307423,0.5394,0.41948,0.561825,0.364999,0.338445,0.287075,0.0647974,0.135136,0.35,0.05,0.05,0.76,0.995,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.735,0.05,0.05,0.0750355,0.805,0.0638555,1.39222,0.475,0.05,7.875,0.05,0.05,0.05,0.405,0.05,0.05,0.05,0.05,0.05,0.445,0.05,6.1,0.05,3.735,0.05,0.05,0.251898,0.05,0.267908,0.353717,0.05,0.339098,0.05,10.01,0.067707,0.0768544,0.05,1.50916,11.575,0.05,0.0767598,1.76,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.24,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.705,0.05,0.05,0.05,0.255,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
503,36.285,0.108605,0.05,0.306638,0.475644,0.545,0.227273,0.283612,0.05,0.505232,0.05,0.05,0.410629,0.0540439,0.05,0.05,0.211219,0.245,1.01161,0.05,0.163084,0.05,0.05,0.3,0.05,3.16,1.885,2.205,0.225,0.375,0.146131,0.0614644,-9.5,4.425,0.05,0.0776142,0.05,0.05,0.62,0.0533678,0.05,0.0977081,0.0692962,0.0679079,0.05,3.66792,1.18829,0.05,0.05,0.05,2.23727,1.81067,2.49635,1.02287,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.925,0.654723,0.05,0.425691,0.28775,0.253627,13.145,0.595747,0.05,1.89103,13.395,0.575,0.417524,0.435154,0.689969,0.331285,0.581269,0.375324,0.605434,0.39333,0.302819,0.256857,0.0647974,0.135136,0.39,0.05,0.05,0.755,0.99,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.695,0.05,0.05,0.100071,0.815,0.077711,0.0924042,0.475,0.05,7.895,0.05,0.05,0.05,0.405,0.05,0.05,0.05,0.05,0.05,0.455,0.05,6.45,0.05,4.375,0.05,0.05,0.240405,0.05,0.255684,0.337577,0.05,0.323626,0.05,9.97,0.0854139,0.103709,0.05,1.64163,15.03,0.05,0.0767598,1.75,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.41,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.715,0.05,0.05,0.05,0.265,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
504,34.385,0.0898915,0.05,0.246845,0.382896,0.57,0.182956,0.228309,0.05,0.406715,0.05,0.05,0.330559,0.0540439,0.05,0.05,0.170033,0.235,1.05484,0.05,0.165159,0.05,0.05,0.3,0.05,5.615,1.755,2.155,0.21,0.375,0.146131,0.0614644,-9.5,4.67,0.05,0.0776142,0.05,0.05,0.615,0.0533678,0.05,0.0833049,0.0692962,0.0679079,0.05,3.85046,1.24743,0.05,0.05,0.05,2.34862,1.90079,2.62059,1.07377,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.92,0.527055,0.05,0.342684,0.23164,0.204171,13.15,0.479579,0.05,1.88573,13.2,0.495,0.416353,0.433933,0.688033,0.330356,0.579638,0.280991,0.603735,0.392226,0.226709,0.192299,0.0647974,0.135136,0.395,0.05,0.05,0.765,0.99,0.05,0.0675166,0.05,0.05,0.0859528,0.05,0.05,0.0786837,1.685,0.05,0.05,0.100071,0.745,0.077711,0.0924042,0.475,0.133407,7.885,0.05,0.147899,0.192282,0.4,0.05,0.159166,0.05,0.157177,0.090123,0.45,0.0743667,6.43,0.181247,4.19,0.103276,0.05,0.204966,0.05,0.217993,0.287815,0.05,0.27592,0.05,9.965,0.0854139,0.103709,0.05,1.72334,16.985,0.05,0.0767598,1.705,0.0681169,0.05,0.05,0.0690513,0.0520154,0.05,3.41,0.05,0.13108,0.0548258,0.32,0.05,0.05,1.745,0.05,0.0602931,0.0907632,0.235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
