time,atemp,dtemp,windspd,solrad,cloud
25.75,9.1,3.9,3.5,0.1,0.7
25.792,8.3,3.9,3.5,0,0.6
25.833,7.7,3.9,2.9,0,0.6
25.875,6.4,3.3,2,0,0.3
25.917,6.2,3.5,1.8,0,0.9
25.958,6.1,3.4,2.3,0,0.8
26,5.8,3.4,0.4,0,0.8
26.042,5.9,3.3,0.9,0,0.8
26.083,4.5,2.9,1.5,0,0.7
26.125,5.1,3.4,1.1,0,0.8
26.167,5.2,3,0.7,0,0.8
26.208,5.9,3.3,1.7,0,1
26.25,5.1,3.5,0.5,0,1
26.292,5.4,3.2,1,0,1
26.333,5.3,4.5,1.7,0,1
26.375,5.2,5.1,2.5,0.09,1
26.417,5.1,5,2.4,0.18,1
26.458,5.5,5.4,1.4,0.31,1
26.5,6.1,6,0.2,0.42,1
26.542,6.4,6.3,1.5,0.4,1
26.583,6.3,6.2,2.8,0.4,1
26.625,6.4,6.3,3.6,0.42,1
26.667,6.5,6.2,2.3,0.38,1
26.708,6.6,6.1,2,0.19,1
26.75,6.7,5.7,2.7,0.09,0.9
26.792,7.1,5.4,2.5,0,0.9
26.833,7.4,5.2,1.9,0,0.8
26.875,7.5,5.3,2.1,0,0.8
26.917,7.4,4.8,2.4,0,0.8
26.958,7.2,5,1.9,0,0.9
27,6.8,3.7,3.8,0,0.7
27.042,5.9,2.5,4.1,0,1
27.083,5.5,1.9,4.6,0,0.8
27.125,5,1.4,3.5,0,0.6
27.167,4.5,0.9,3.7,0,0.4
27.208,4.4,0,6,0,0.5
27.25,4,-0.9,4.1,0,0.8
27.292,4,-2.4,3.6,0,0.8
27.333,3.8,-2.3,3.7,0.04,0.7
27.375,4,-3,3.7,0.39,0.7
27.417,5.1,-3.7,4.4,1.09,0.3
27.458,6.4,-3.5,3.5,1.66,0.2
27.5,7.6,-3.5,2.3,2.05,0.1
27.542,8.5,-3.3,3.1,2.2,0
27.583,9.5,-2.7,1.1,2.08,0
27.625,10.1,-3.2,3,1.76,0.1
27.667,9.5,-4.1,3,1.17,0.6
27.708,8.9,-4.6,1.8,0.59,0.6
27.75,7.7,-4.7,1.5,0.1,0.7
27.792,7.1,-4.6,0.1,0,0.8
27.833,5.8,-3,2.2,0,0.8
27.875,5.3,-2.3,1.2,0,0.8
27.917,4.1,-2.1,0.6,0,0.8
27.958,3.6,-1.9,1.3,0,1
28,2.9,-1.4,0.5,0,0.9
28.042,2.2,-1.7,1.4,0,0.8
28.083,1.9,-1.8,0,0,0.7
28.125,1.3,-1.6,0.3,0,0.9
28.167,1.2,-1.8,1.4,0,1
28.208,1.1,-1.4,1.5,0,1
28.25,0.8,-1.6,0.5,0,0.9
28.292,0.9,-1.1,0.2,0,0.9
28.333,1,-1.2,0.4,0.04,0.8
28.375,2.2,-1.2,0.7,0.39,0.2
28.417,4.5,-2.1,2,1.02,0
28.458,5.8,-2.5,1.2,1.56,0
28.5,8,-2,3.5,1.93,0
28.542,10.7,-2.3,2.7,2.16,0.2
28.583,8.6,-0.7,9,0.98,1
28.625,4.6,0.7,6.4,0.35,1
28.667,4.1,-2.3,9.1,0.4,0.9
28.708,0.1,-4.3,7.2,0.37,0.3
28.75,-0.3,-7.1,8.9,0.1,0.7
28.792,-1,-8.9,6.9,0,0.7
28.833,-1.8,-10.3,7.6,0,0.7
28.875,-2.7,-10.5,8.2,0,0.6
28.917,-3.2,-11.6,7.6,0,0.1
28.958,-3.8,-12.2,5.5,0,0
29,-4.7,-12.8,8.6,0,0.4
29.042,-5.4,-14.4,7.5,0,0
29.083,-6.1,-15.3,6.3,0,0
29.125,-6.4,-15.3,5.8,0,0
29.167,-6.6,-15.3,5.8,0,0
29.208,-7.1,-15,7.1,0,0
29.25,-7.4,-14.4,4.6,0,0
29.292,-7.8,-14.2,5.5,0,0
29.333,-7.6,-15.7,6.1,0.06,0
29.375,-7.1,-14.1,4.9,0.58,0
29.417,-6,-14.2,7.3,1.23,0
29.458,-5,-14.5,5.6,1.8,0
29.5,-3.2,-13.4,5.9,2.17,0
29.542,-2.4,-13.8,8.2,2.33,0
29.583,-1.2,-11.9,6.5,2.23,0
29.625,-1,-12.6,5.5,1.9,0
29.667,-0.7,-12.3,6,1.37,0
29.708,-1.2,-12.5,5.7,0.72,0
29.75,-1.9,-13.4,5.7,0.13,0
29.792,-2.6,-14,4.9,0,0
29.833,-3,-14.1,2.8,0,0
29.875,-3.3,-14.7,4.3,0,0
29.917,-3.6,-14.9,4.2,0,0
29.958,-4,-14.7,3.2,0,0
30,-4.8,-15.2,1.7,0,0
30.042,-4.9,-15.3,1.4,0,0
30.083,-4.5,-14.6,1.9,0,0
30.125,-5.4,-14.2,1.3,0,0
30.167,-6.4,-13.9,1.1,0,0
30.208,-7.3,-12.9,1.3,0,0
30.25,-7.3,-12.9,0.7,0,0.3
30.292,-7.4,-12.4,1,0,0
30.333,-6.2,-12.1,0.5,0.05,0
30.375,-5.3,-11.6,0.3,0.5,0
30.417,-2.9,-10.9,1.7,1.09,0.2
30.458,-0.2,-8.6,2.1,1.55,0.6
30.5,2.7,-6.4,1.8,1.72,0.6
30.542,5.2,-3.1,2.4,1.09,0.8
30.583,7.9,-0.6,3.6,1.81,0.7
30.625,8.6,-1.2,3.8,1.75,0.6
30.667,8.7,-1.1,3.4,1.01,0.5
30.708,8.8,-1,5.9,0.35,0.5
30.75,7.8,-0.4,3.7,0.1,0.3
30.792,6.8,-0.9,3.2,0,0
30.833,6.4,-3.5,3.6,0,0
30.875,5.5,-5.5,2.3,0,0
30.917,4.1,-5.6,1.7,0,0.1
30.958,2.6,-4.8,1.5,0,0.8
31,0.9,-4.3,1,0,0.4
31.042,0.2,-5.6,1.3,0,0
31.083,-1.2,-5.4,0.6,0,0
31.125,-1.7,-5.9,0.1,0,0.6
31.167,-2.5,-5.9,0.4,0,0.2
31.208,-2.8,-6.1,0.5,0,0
31.25,-3.7,-5.8,1,0,0
31.292,-3.6,-5.9,0.1,0,0
31.333,-3.4,-6,0.2,0.08,0
31.375,-2.1,-5.4,2,0.57,0
31.417,0.8,-4.6,0.7,1.19,0
31.458,2.9,-6,1.4,1.73,0
31.5,5.9,-6,1.2,2.07,0
31.542,8.4,-4.4,1.1,2.17,0.2
31.583,10.2,-2.8,0.9,1.81,0.3
31.625,10.9,-1.8,1.9,1.76,0.4
31.667,11.4,-0.1,1.7,1.04,0.4
31.708,11.5,0,1.9,0.73,0.4
31.75,10.2,0.2,1.4,0.12,0.2
31.792,8.3,0.5,1.6,0,0
31.833,8.4,1.7,1.5,0,0.3
31.875,8,1.8,1.5,0,0.5
31.917,8.5,2,2.2,0,0.9
31.958,7.8,1.4,2.7,0,0.9
32,8.2,2.2,1.5,0,0.8
32.042,7.6,3.4,0.9,0,1
32.083,5.8,5.3,0.2,0,1
32.125,4.8,4.7,1.5,0,1
32.167,4.2,4.1,1,0,1
32.208,4,3.9,2,0,1
32.25,4.2,4.1,1,0,1
32.292,4.3,4.2,0.7,0,1
32.333,4.5,4.4,0.1,0,1
32.375,5.1,5,0.3,0.09,1
32.417,5.4,5.3,0.5,0.18,1
32.458,6.8,6.7,1.1,0.29,1
32.5,7.9,7.8,1.8,0.57,1
32.542,8.4,8,0.5,0.7,1
32.583,9.1,8.3,0.8,0.53,1
32.625,9.9,8.3,0.8,0.56,1
32.667,9.5,7.7,0.8,0.4,1
32.708,9.5,7.7,0.7,0.21,1
32.75,9.2,7.4,1.2,0.04,1
32.792,8.9,7.1,0.8,0,0.9
32.833,8.8,6.7,1.4,0,0.9
32.875,8.8,5.7,1.6,0,0.9
32.917,8.7,5.2,3.8,0,0.8
32.958,7.9,1.2,4.8,0,0.8
33,7.2,0.3,5.6,0,0.8
33.042,6,-3.3,6.2,0,0
33.083,5,-5.1,7.6,0,0.1
33.125,3.2,-6.2,5,0,0
33.167,1.7,-8.1,5.6,0,0
33.208,0.2,-12.8,7.1,0,0
33.25,-0.9,-12.8,5.1,0,0
33.292,-1.5,-13.3,5,0,0
33.333,-1.6,-14,4.9,0.08,0
33.375,-1.7,-14.5,5.6,0.61,0
33.417,-1.1,-13.6,6.1,1.32,0
33.458,-0.4,-13.3,5.6,1.88,0
33.5,0.6,-12.1,4.5,2.27,0
33.542,0.6,-13.1,6,2.43,0
33.583,1,-13.1,6.1,2.35,0
33.625,1.5,-11.9,7,2.02,0
33.667,0.8,-12.6,5.4,1.47,0
33.708,0.7,-11.7,5.2,0.82,0
33.75,-0.8,-12.1,5.4,0.18,0
33.792,-1.8,-12.7,5.5,0,0
33.833,-2,-12.3,4.7,0,0
33.875,-2.3,-12.1,5.3,0,0
33.917,-2.7,-11.7,2.5,0,0
33.958,-3.1,-11.5,2,0,0
34,-3.1,-10.4,1.3,0,0.3
34.042,-2.3,-10.6,2.6,0,0.7
34.083,-2.1,-8.4,3.2,0,0.9
34.125,-2.5,-7.7,2.9,0,0.5
34.167,-3.7,-7.4,3.1,0,0
34.208,-4.2,-9.2,3.9,0,0
34.25,-4.8,-12.4,3.4,0,0
34.292,-5.1,-11.8,2.5,0,0
34.333,-4.9,-12.1,3.5,0.08,0
34.375,-4.2,-13.3,2.5,0.6,0
34.417,-3.1,-13.6,2.8,1.28,0
34.458,-1.5,-12.7,3.3,1.84,0
34.5,-0.3,-13.2,3.8,2.23,0
34.542,1.4,-12.7,3.4,2.39,0
34.583,2.8,-11.9,3.3,2.32,0
34.625,4.3,-10.5,2.9,1.99,0
34.667,4.7,-10.6,2.4,1.44,0
34.708,4.2,-10.6,2.3,0.79,0
34.75,3,-11.3,0.9,0.17,0
34.792,0.6,-9.9,1.6,0,0
34.833,-0.1,-10.3,0.2,0,0
34.875,-0.9,-10.5,0.6,0,0
34.917,-1.9,-9.9,1.7,0,0.1
34.958,-2.1,-10.1,0.2,0,0
35,-2.8,-9,0.7,0,0.6
35.042,-2.2,-9.3,0.7,0,0.8
35.083,-1.2,-8.8,1.4,0,1
35.125,-0.4,-3.7,3,0,0.7
35.167,-0.3,-3,0.8,0,0.7
35.208,0.2,-2.6,2.4,0,0.7
35.25,0.7,-2,2.9,0,0.2
35.292,1.1,-5.1,3,0,0
35.333,1,-6.8,3.5,0.08,0
35.375,1.2,-9.1,4.4,0.61,0
35.417,1.6,-10.5,5.6,1.32,0
35.458,2.6,-9.9,4.4,1.9,0
35.5,3.1,-10.9,4.7,2.29,0
35.542,4.1,-10.3,5.7,2.44,0
35.583,4.7,-10.6,4.8,2.37,0
35.625,4.9,-10,5.7,2.05,0
35.667,5.5,-9.1,5,1.53,0
35.708,4.7,-9.8,4.5,0.86,0.1
35.75,3.4,-9.9,3.1,0.21,0
35.792,2.6,-9.9,3,0,0.1
35.833,1,-10.5,1.2,0,0.6
35.875,-0.1,-9.8,1,0,0.2
35.917,-0.6,-10,1.7,0,0.4
35.958,-1,-10.9,0.8,0,0.9
36,-1.4,-10,1.3,0,0.2
36.042,-0.4,-9.5,2,0,0
36.083,-2.9,-8.1,0.8,0,0.8
36.125,-3.5,-8.7,0.3,0,0.2
36.167,-4.2,-9.2,0.2,0,0.1
36.208,-4.6,-9.4,1.4,0,0.3
36.25,-4.4,-9.4,0.8,0,0.4
36.292,-4.7,-8.8,0.6,0,0.6
36.333,-4.6,-8.5,1,0.07,0.8
36.375,-2.6,-8.4,0.7,0.48,0.8
36.417,-0.5,-7.7,0.6,1.04,0.8
36.458,1.9,-5.9,1.9,1.47,0.9
36.5,3.2,-6.2,1.2,1.61,0.8
36.542,5,-5.9,1.3,1.49,0.6
36.583,6.2,-6.4,1.3,1.38,0.9
36.625,6.7,-6.3,1.7,0.98,0.9
36.667,7.2,-6.2,1.2,0.74,0.9
36.708,7.5,-5.9,2.6,0.46,0.9
36.75,6.3,-6,1.4,0.13,0.8
36.792,5.5,-6.4,0.7,0,0.9
36.833,5.1,-5.8,1,0,1
36.875,4,-6,0.6,0,0.9
36.917,4,-6,0.3,0,1
36.958,3.6,-5.6,0.7,0,0.9
37,2.2,-4.9,0.8,0,0.7
37.042,1.4,-5,0.7,0,0.1
37.083,-0.5,-5.4,0.6,0,0
37.125,-0.8,-5.7,0.2,0,0
37.167,-1.9,-6.1,0.7,0,0
37.208,-2.1,-4.9,0.7,0,0
37.25,-2.2,-6.2,0.3,0,0
37.292,-2.4,-6.2,0.2,0,0
37.333,-2.1,-6.1,0.1,0.08,0
37.375,0.1,-5.1,0.3,0.53,0
37.417,3.2,-3.8,0.5,1.13,0
37.458,6,-4.2,0.9,1.68,0
37.5,8.4,-1.9,1.2,2.03,0
37.542,10.4,-0.4,3.2,2.17,0
37.583,12,1.5,3.6,2.1,0
37.625,13.2,2.7,3.3,1.79,0
37.667,14.1,2.9,3.4,1.3,0
37.708,14,2.8,2.6,0.69,0
37.75,12.2,1.7,0.1,0.16,0
37.792,9.4,1.7,1.3,0,0
37.833,8.4,1.9,0.3,0,0
37.875,6.8,0.6,1.1,0,0
37.917,5.8,0.1,0.4,0,0
37.958,4.1,0.2,0.9,0,0
38,3.9,-0.3,0.6,0,0
38.042,2.1,-0.6,1.6,0,0
38.083,2.5,0.2,0.6,0,0.3
38.125,1.9,-0.3,0.6,0,0
38.167,1.7,0,0.2,0,0.2
38.208,0.7,-0.6,0.3,0,0.3
38.25,0.2,-0.9,0.9,0,0.3
38.292,0.1,-0.3,0.3,0,0.4
38.333,0.8,-0.2,0.2,0.07,0
38.375,3,1,0.6,0.51,0
38.417,6.3,2.5,0.2,1.07,0
38.458,9.9,4,2.5,1.64,0
38.5,10.9,2.7,3.6,2,0
38.542,12.3,1.8,3.7,2.14,0
38.583,12.9,1.2,4,2.06,0
38.625,13.8,1.7,2.3,1.67,0
38.667,12.8,0.1,4.4,1.21,0
38.708,11.7,-0.1,5,0.63,0
38.75,10.3,-0.8,2.9,0.17,0
38.792,9.5,-1.5,2.8,0,0.1
38.833,8.8,-1.6,2.1,0,0.4
38.875,8.3,-2.9,4.4,0,0.6
38.917,7,-3,2.8,0,0.3
38.958,5.6,-5.4,2.9,0,0.1
39,4.3,-7.2,3.8,0,0
39.042,2.9,-8.4,4.2,0,0
39.083,1.9,-8.8,4.3,0,0
39.125,1,-8.8,3.5,0,0
39.167,0.1,-8.1,3.5,0,0
39.208,-0.4,-8.5,3.4,0,0
39.25,-1.1,-9.4,3.7,0,0
39.292,-1.6,-9.4,4.1,0,0
39.333,-1.6,-9.2,4,0.1,0
39.375,-0.9,-9.7,5.4,0.66,0
39.417,0.7,-10.4,4.9,1.35,0
39.458,1.6,-9.3,3.7,1.89,0
39.5,2.5,-9.7,6.2,2.32,0
39.542,3.2,-11.1,6.3,2.49,0
39.583,3.9,-10.5,5.4,2.42,0
39.625,3.8,-11.8,6.6,2.1,0.1
39.667,3.5,-12.4,4.6,1.58,0.1
39.708,3.1,-12.8,4.8,0.92,0.1
39.75,1.6,-12.9,4.1,0.25,0.1
39.792,0.7,-12.7,4.9,0,0
39.833,-0.5,-13.1,5.8,0,0
39.875,-1.2,-13.1,4.3,0,0
39.917,-1.5,-13,5.4,0,0
39.958,-2,-12.9,3.1,0,0.1
40,-2.2,-12.8,4.1,0,0
40.042,-2.4,-12.2,4.2,0,0.7
40.083,-2.9,-11.6,2.2,0,0
40.125,-3.1,-11.8,2.4,0,0
40.167,-3.1,-11.5,3.9,0,0
40.208,-3.2,-11.6,4.8,0,0
40.25,-3.2,-11.9,5,0,0
40.292,-3.3,-12.5,4.7,0,0
40.333,-2.9,-12.9,3.7,0.11,0
40.375,-1.2,-11.9,2.2,0.7,0
40.417,0,-12,3.8,1.38,0
40.458,1.1,-11.6,4.6,1.94,0
40.5,3.8,-10.2,4.7,2.33,0
40.542,4.8,-10.1,5.8,2.51,0
40.583,6.2,-8.9,3.9,2.43,0
40.625,6.5,-8.2,3.9,2.12,0
40.667,7.5,-8.5,3.8,1.58,0
40.708,7,-8.2,2.8,0.9,0
40.75,5.9,-8.7,4.8,0.25,0
40.792,4.6,-9.5,3.2,0,0
40.833,3.8,-9.2,2.8,0,0
40.875,3.1,-9.2,1.4,0,0
40.917,2.8,-9.1,1.4,0,0
40.958,2.6,-9,1.8,0,0
41,1.3,-8.7,2.2,0,0
41.042,1.4,-8.1,1.9,0,0
41.083,1.6,-7.7,2.8,0,0
41.125,1.1,-7.9,2.2,0,0
41.167,0.3,-7.7,1.6,0,0
41.208,-0.9,-7.7,1.1,0,0
41.25,-1.8,-7.1,0.5,0,0
41.292,-2.6,-6.9,0.8,0,0
41.333,-1.9,-6.8,0.1,0.09,0.4
41.375,0,-6,0.7,0.52,0
41.417,3.6,-5.3,1.7,1.16,0
41.458,5.9,-4.5,2.8,1.73,0
41.5,7.3,-4.1,3.7,2.09,0.2
41.542,9.5,-3.4,2.9,2.25,0
41.583,10.1,-3.6,4.3,2.2,0
41.625,9.7,-3.9,3.5,1.87,0
41.667,10.1,-2.2,3.9,1.38,0
41.708,9.6,-2,2.6,0.77,0
41.75,8.3,-2.3,1.7,0.21,0.1
41.792,7.4,-1.5,1.8,0,0
41.833,6.7,-1.2,1.5,0,0
41.875,5.1,-1.5,0.7,0,0
41.917,3.3,-1.8,1.6,0,0.1
41.958,2.9,-2,0.5,0,0
42,1.8,-1.9,0.5,0,0.3
42.042,2.4,-1.5,0.6,0,0.4
42.083,1.2,-2,1.4,0,0.5
42.125,1.7,-1.5,0.9,0,0.5
42.167,1.4,-1.6,1.7,0,0.4
42.208,1.1,-1.3,1.2,0,0.6
42.25,-0.1,-2.3,1.5,0,0.8
42.292,0,-1.9,0.4,0,0.8
42.333,-0.2,-1.9,0.8,0.1,0.8
42.375,1.5,-1.2,0.8,0.54,0.8
42.417,3.4,0,1.2,0.96,0.8
42.458,5.7,0.6,0.9,1.4,0.8
42.5,8,0.6,1.5,1.86,0.8
42.542,9.2,0.1,1.9,1.92,0.8
42.583,10.6,-1.4,2,1.75,0.8
42.625,11.9,-1.6,2.2,1.53,0.8
42.667,11.4,-0.4,2.4,0.93,0.9
42.708,11.6,-0.8,1.3,0.49,0.9
42.75,10.8,-0.9,0.7,0.15,0.9
42.792,9.2,-1.2,0.7,0,0.9
42.833,8.2,0.4,0.8,0,0.9
42.875,7.3,-0.1,0.2,0,0.9
42.917,6.4,-0.1,0.4,0,1
42.958,5.6,0.3,0.8,0,1
43,5.2,0.5,0.6,0,0.9
43.042,4.5,0.2,0.3,0,0.9
43.083,3.5,0,0.2,0,0.8
43.125,3.1,0,0.3,0,0.9
43.167,2.6,0,0.2,0,0.9
43.208,2.4,0.1,0.2,0,0.9
43.25,1.8,-0.2,0.5,0,0.9
43.292,1.4,-0.5,0.6,0,0.9
43.333,1.3,-0.3,1.2,0.09,0.9
43.375,2.9,0.4,0.8,0.42,0.9
43.417,5.8,0.3,1.1,1.32,0.8
43.458,8.1,0.7,2.2,1.34,0.6
43.5,11.5,1.4,1.6,1.98,0.6
43.542,12.5,0.2,1.7,2.46,0.6
43.583,14.7,1.5,2.2,2.26,0.7
43.625,15.2,1.3,2.9,1.91,0.1
43.667,15.9,-0.3,2.3,1.49,0.2
43.708,16,-0.7,1.9,0.86,0.1
43.75,14.4,-0.8,1.4,0.26,0.2
43.792,12.2,-1.7,0.6,0,0.1
43.833,9.5,-1.8,0.6,0,0.1
43.875,8.4,-2.2,0.1,0,0
43.917,6.1,-1.7,0.6,0,0.1
43.958,4.8,-2,1.3,0,0.1
44,4.3,-1.9,0.1,0,0
44.042,3.3,-2.8,0.1,0,0.6
44.083,2.5,-2.4,0.2,0,0
44.125,1.8,-2.7,0.4,0,0
44.167,1.2,-2.7,0.9,0,0.3
44.208,0.6,-2.6,0.5,0,0
44.25,-0.1,-3.1,1.5,0,0
44.292,-0.5,-3,1.7,0,0
44.333,-0.2,-3,1.3,0.12,0
44.375,3.3,-1.2,0.1,0.64,0
44.417,6.4,-0.3,0.4,1.28,0
44.458,10.5,0,1.5,1.83,0
44.5,12.9,-0.3,0.9,2.23,0
44.542,15.7,-0.1,2,2.4,0
44.583,17.8,0,1.7,2.37,0
44.625,18.3,-0.5,1.7,2.06,0
44.667,18.8,-0.1,1.7,1.53,0
44.708,18.6,0.1,1.1,0.87,0
44.75,16.6,-1,0.2,0.25,0
44.792,13.5,-2.4,0.9,0,0
44.833,11.5,-1.9,0.8,0,0
44.875,9.8,0.1,1.1,0,0
44.917,9.8,3.5,2.6,0,0
44.958,7.4,1,0.5,0,0
45,6.3,1.6,1.1,0,0
45.042,5.9,0.6,1.3,0,0
45.083,4.1,0,1.8,0,0.6
45.125,3.8,0.1,1,0,0.6
45.167,3.8,0.3,2,0,0.8
45.208,3.8,0.4,1.4,0,0.9
45.25,3.5,0.7,1.3,0,0.9
45.292,3.6,0.9,1.5,0,1
45.333,4.5,1.1,1.3,0.06,1
45.375,5.4,1.3,0.6,0.26,1
45.417,5.3,3.9,1.4,0.28,1
45.458,6.8,6.5,0.8,0.53,0.9
45.5,8,5.9,2.4,1.08,0.9
45.542,9.7,6.5,2,1.21,0.9
45.583,10.5,6.2,1.3,0.64,1
45.625,11.7,6.4,0.8,0.65,1
45.667,12.8,7,0.8,0.74,1
45.708,12.2,7.2,0.6,0.4,1
45.75,11.7,7,0.1,0.11,1
45.792,11,7.3,0.7,0,1
45.833,10.9,7.7,0.8,0,1
45.875,9.2,8.8,0.9,0,1
45.917,9.2,9.1,0.6,0,1
45.958,8.8,8.7,0.3,0,1
46,8.6,8.5,0.8,0,1
46.042,8.3,8.2,0.7,0,1
46.083,8,7.9,0.9,0,0.7
46.125,8.2,8.1,0.2,0,1
46.167,8.8,8.7,2.4,0,1
46.208,8.7,8.6,1.9,0,1
46.25,8.6,8.5,2.4,0,1
46.292,8.7,8.3,2,0,0.8
46.333,8.9,5.9,3.9,0.11,0.8
46.375,8.8,4.6,3.7,0.37,0.8
46.417,9.6,4.9,4.9,0.96,0.7
46.458,9.8,5.5,3.9,0.98,0.9
46.5,10.4,4.7,5.4,1.36,0.8
46.542,10,2.8,6.1,2.28,0.7
46.583,10.3,0.3,8.2,2.31,0.3
46.625,8.4,-2.5,8.3,2.23,0.2
46.667,6.7,-5,8,1.68,0.1
46.708,5.6,-6.3,7.5,1,0
46.75,3.5,-7.3,5.8,0.32,0
46.792,2.2,-8.2,6.8,0,0
46.833,1.2,-9.1,5,0,0
46.875,1,-9.9,4.6,0,0
46.917,-0.1,-9.8,6,0,0
46.958,-1,-8.9,6.3,0,0
47,-1.6,-8.1,4.7,0,0
47.042,-1.7,-8.2,5.3,0,0
47.083,-1.9,-8.2,5.8,0,0
47.125,-1.9,-8.2,5,0,0
47.167,-2.2,-8.3,3.9,0,0
47.208,-2.2,-8.3,4.2,0,0
47.25,-2.4,-9.5,3.3,0,0
47.292,-2.6,-10.4,2.5,0,0
47.333,-1.6,-10.1,2.3,0.15,0
47.375,-0.7,-10.1,2.3,0.76,0
47.417,0.4,-10.1,2.9,1.43,0
47.458,1.3,-9.9,3.4,2.01,0
47.5,3.1,-8.9,2.7,2.39,0
47.542,3.7,-8.6,2.6,2.5,0.2
47.583,4.6,-8.1,3.3,2.38,0.7
47.625,5.8,-7.1,2.5,1.24,0.9
47.667,4.4,-7.7,3,0.48,0.9
47.708,3.7,-7.4,3.9,0.19,1
47.75,0.7,-2.3,4.7,0.01,1
47.792,-0.6,-3.2,4.9,0,0.9
47.833,-1.5,-6.2,4.6,0,0.8
47.875,-2.2,-7.9,4.3,0,0.2
47.917,-2.5,-11.2,7.4,0,0
47.958,-3.1,-10.8,6.3,0,0.1
48,-3.5,-12.4,8.1,0,0
48.042,-4,-13.4,7.4,0,0
48.083,-4.4,-13.2,6.5,0,0.1
48.125,-4.9,-12.5,8.2,0,0.7
48.167,-5.2,-14.2,8.2,0,0
48.208,-5.4,-15.2,6.9,0,0
48.25,-5.6,-15.6,6.6,0,0
48.292,-5.8,-15.5,5.9,0,0
48.333,-5.9,-15.4,6.2,0.2,0.4
48.375,-4.8,-14.4,4.3,0.83,0.3
48.417,-4.8,-14.9,7.3,1.45,0.3
48.458,-4.1,-14.2,6.3,2,0.3
48.5,-3.5,-13.7,5.5,1.77,0.7
48.542,-3.8,-14,5.7,1.29,0.7
48.583,-2.6,-13.2,5.7,1.1,0.6
48.625,-2.7,-13.5,6.9,1.74,0.3
48.667,-3.6,-14.9,8.8,1.31,0.2
48.708,-3.8,-15.4,8,0.85,0
48.75,-4.8,-15.7,7.1,0.31,0
48.792,-5.3,-15.1,7.2,0,0
48.833,-5.7,-15.5,6,0,0
48.875,-5.8,-15.8,5.6,0,0
48.917,-6.1,-15.1,5.7,0,0
48.958,-6.3,-14.8,4.7,0,0
49,-6.4,-13.3,6.1,0,0.6
49.042,-7.1,-11.4,4.9,0,0.2
49.083,-7.8,-11.4,4.5,0,0.9
49.125,-8.2,-11.8,3.8,0,0.6
49.167,-8.1,-13.3,4,0,0.6
49.208,-8.4,-13,3.2,0,0.2
49.25,-8.4,-12.7,2.8,0,0
49.292,-8.4,-11.8,2.8,0,0.2
49.333,-7.9,-11,3,0.14,0.7
49.375,-7.3,-11.6,4.5,0.6,0.7
49.417,-6,-11.3,4.8,1.25,0.5
49.458,-4.9,-11.2,5.4,2,0.2
49.5,-3.6,-12.5,6.1,2.45,0.1
49.542,-2.6,-12.3,6.6,2.66,0
49.583,-1.9,-11.7,5.6,2.44,0
49.625,-1.2,-10.8,5,2.21,0
49.667,-0.4,-9.8,4.6,1.69,0
49.708,-0.1,-10.9,4.7,1,0
49.75,-1,-10.9,3.4,0.33,0
49.792,-1.6,-11.2,2.9,0,0
49.833,-1.8,-10.8,2.3,0,0
49.875,-2.4,-10.9,1.6,0,0
49.917,-2.5,-11,2.2,0,0
49.958,-3,-10.5,1.8,0,0
50,-3.1,-10.6,2,0,0
50.042,-3.2,-10.3,2.6,0,0
50.083,-3.6,-10.2,2.1,0,0
50.125,-3.5,-9.7,2.2,0,0
50.167,-3.7,-9.5,2.9,0,0
50.208,-3.8,-9.2,2.9,0,0
50.25,-3.8,-9.2,2.6,0,0
50.292,-3.5,-8.9,2.7,0,0
50.333,-2.6,-8.4,2.9,0.19,0
50.375,-1,-8,3.2,0.84,0
50.417,0.6,-7.4,3.3,1.53,0
50.458,2.4,-6.9,3.7,2.08,0
50.5,5,-6.5,4.2,2.47,0
50.542,6.8,-6.2,4.2,2.59,0
50.583,9,-6.4,3.9,2.54,0
50.625,10.2,-5.3,2.6,2.2,0
50.667,12,-4.6,3,1.67,0
50.708,12.5,-4.6,2,1,0
50.75,11.5,-4.2,2.1,0.33,0
50.792,10.7,-3.7,3.3,0,0
50.833,9.7,-3.9,3.3,0,0
50.875,9.1,-2.2,3.6,0,0
50.917,6.6,-3.6,2.1,0,0
50.958,6.4,-3.8,3.2,0,0
51,6.8,-3.4,2.9,0,0
51.042,6.5,-2.9,2.6,0,0
51.083,6.2,-2.6,3.3,0,0
51.125,6.2,-2.1,2.1,0,0
51.167,6.5,-0.7,3,0,0
51.208,5.7,-0.3,1.2,0,0
51.25,4.5,-0.5,0.9,0,0
51.292,4.3,-0.1,1.3,0,0
51.333,6.2,1.5,1.4,0.15,0
51.375,8.9,2.6,1.3,0.65,0
51.417,12.6,4.5,4.7,1.27,0
51.458,14.3,4.8,4.2,1.83,0
51.5,15.6,4.9,4.4,2.18,0
51.542,17.2,5.7,4.2,2.31,0
51.583,18.2,6.3,3.8,2.25,0
51.625,19.8,6.8,3.7,1.94,0
51.667,19.6,4.4,6.9,1.45,0
51.708,19,3.9,5.4,0.86,0
51.75,17.4,3.6,2.3,0.27,0
51.792,15.9,2.6,1.4,0,0
51.833,13.1,1.4,0.7,0,0
51.875,11.2,1.1,0.4,0,0
51.917,9.1,1.2,1,0,0
51.958,8.4,1,0,0,0
52,7.1,0.5,0.7,0,0
52.042,6.2,0.7,0.7,0,0
