J_day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
2641,13.87,0.05,0.05,0.05,0.05,0.319136,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.354897,0.05,0.05,0.198422,10.8366,0.05,1.69672,0.05,0.05,0.3,0.05,0.3,0.666937,1.43245,0.164784,0.227747,3.30854,1.39161,-9.5,4.13985,0.05,0.0776142,0.05,0.05,0.534417,0.0533678,0.05,0.621803,0.0692962,0.420275,0.05,5.42672,1.75809,0.05,0.05,0.05,3.31006,2.6789,3.69338,1.51334,0.101372,0.594473,0.05,0.184723,0.646635,0.295638,0.363771,0.05,0.778182,0.05,0.05,0.164562,0.05,0.12564,0.43,0.05,0.05,0.05,0.05,0.05,12.1,0.05,0.05,1.22543,1.12,0.396331,0.270564,0.281989,0.447114,0.21468,0.376674,0.127115,0.392334,0.254886,0.102559,0.0869926,1.11778,2.33117,0.289861,0.549718,0.821574,0.801578,0.766667,0.129235,0.456862,0.05,0.05,0.581614,0.188689,0.141173,0.532427,1.72333,0.46121,0.469612,1.11877,0.549402,0.868791,2.09211,0.35,0.784309,4.88,0.05,0.889157,1.21027,0.3475,0.05,0.970674,0.05,0.956289,0.471157,0.391389,0.357163,5.15222,1.13043,2.63872,0.56632,0.05,1.52991,0.05,1.62714,2.1483,0.05,2.05952,0.05,15.2767,0.528617,0.641842,0.265933,2.42881,14.5733,0.05,1.08079,1.52235,0.959093,0.05,0.05,0.97225,0.732383,0.05,6.8,0.05,1.01396,0.424102,0.282701,0.05,0.32423,2.71667,0.262698,0.255342,0.47579,0.223275,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2642,13.88,0.05,0.05,0.05,0.05,0.320424,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.347132,0.05,0.05,0.198588,10.3495,0.05,1.62046,0.05,0.05,0.3,0.05,0.897963,0.660864,1.43532,0.164194,0.238029,3.28405,1.3813,-9.5,4.06128,0.148225,0.268803,0.109114,0.05,0.546007,0.18483,0.05,0.542131,0.239995,0.474601,0.05,5.00755,1.62229,0.05,0.05,0.05,3.05439,2.47198,3.40809,1.39645,0.132765,0.786838,0.05,0.244498,0.85588,0.391303,0.481484,0.05,1.02999,0.05,0.05,0.217813,0.05,0.166026,0.426667,0.05,0.05,0.05,0.05,0.05,12.1033,0.05,0.05,1.24615,1.11667,0.404425,0.27514,0.286757,0.454675,0.21831,0.383044,0.125777,0.398968,0.259196,0.101479,0.0860768,1.09333,2.28016,0.293086,0.537691,0.803599,0.801412,0.763333,0.123505,0.436607,0.05,0.05,0.555828,0.180324,0.134914,0.508822,1.72,0.453655,0.46192,1.10045,0.557674,0.85456,2.07662,0.35,0.88326,4.87,0.05,1.00134,1.36296,0.347901,0.05,1.09314,0.05,1.07694,0.5306,0.380972,0.402223,5.15189,1.27305,2.69388,0.637768,0.121549,1.33388,0.05,1.41865,1.87304,0.05,1.79563,0.05,15.2833,0.596948,0.724809,0.300308,2.24121,29.2733,0.05,1.25495,1.58448,1.11364,0.05,0.05,1.12892,0.850401,0.05,5.97333,0.05,1.34207,0.561337,0.281767,0.05,0.429148,2.69,0.347705,0.287556,0.535816,0.220725,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2643,13.86,0.05,0.05,0.05,0.05,0.358773,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.355269,0.05,0.05,0.194684,11.2026,0.05,1.75403,0.05,0.05,0.3,0.05,1.16961,0.664379,1.58965,0.17061,0.248194,3.61844,1.52195,-9.5,4.36497,0.279386,0.522219,0.189953,0.05,0.553422,0.359079,0.05,0.328548,0.466252,0.582499,0.05,7.51527,2.43472,0.05,0.05,0.05,4.58399,3.70992,5.11483,2.09577,0.139653,0.855762,0.05,0.265915,0.930852,0.42558,0.523661,0.05,1.12022,0.05,0.05,0.236893,0.05,0.179663,0.423333,0.05,0.05,0.05,0.05,0.05,12.08,0.05,0.05,1.37741,1.11667,0.4101,0.30412,0.316961,0.502565,0.241304,0.423389,0.169933,0.440991,0.286497,0.137105,0.116295,1.11896,2.33361,0.299437,0.550294,0.822435,0.805316,0.756667,0.119473,0.422354,0.05,0.05,0.537682,0.174437,0.130509,0.492211,1.72,0.46649,0.474988,1.13158,0.561007,0.878737,2.28807,0.35,0.822635,4.82667,0.05,0.932606,1.26941,0.354074,0.05,1.01811,0.05,1.00302,0.49418,0.381022,0.374615,5.61732,1.18567,3.00125,0.593993,0.218388,0.808372,0.05,0.859749,1.13512,0.05,1.08821,0.05,15.28,0.732662,0.889591,0.368582,3.36358,35.6133,0.05,1.58771,1.75922,1.40894,0.05,0.05,1.42827,1.0759,0.05,5.37667,0.05,1.45963,0.610508,0.289375,0.05,0.46674,2.66,0.378163,0.267819,0.499039,0.228584,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2644,13.8533,0.05,0.05,0.05,0.05,0.36409,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.365132,0.05,0.05,0.191485,12.684,0.05,1.98597,0.05,0.05,0.3,0.05,1.16961,0.655208,1.62733,0.172122,0.252716,3.85005,1.61937,-9.5,4.38028,0.279386,0.522219,0.189953,0.05,0.550853,0.359079,0.05,0.329327,0.466252,0.61268,0.05,8.81831,2.85686,0.05,0.05,0.05,5.37879,4.35317,6.00167,2.45915,0.132536,0.812148,0.05,0.252362,0.88341,0.40389,0.496972,0.05,1.06312,0.05,0.05,0.224819,0.05,0.170506,0.42,0.05,0.05,0.05,0.05,0.05,12.0833,0.05,0.05,1.65471,1.11667,0.402975,0.365345,0.380772,0.603742,0.289884,0.508627,0.190004,0.529772,0.344175,0.153299,0.130031,1.15002,2.3984,0.300606,0.565572,0.845269,0.808515,0.77,0.117139,0.414102,0.05,0.05,0.527177,0.171029,0.12796,0.482594,1.72,0.53042,0.540084,1.28666,0.562766,0.999165,2.43453,0.35,0.747474,4.79,0.05,0.847397,1.15343,0.355031,0.05,0.925086,0.05,0.911376,0.449029,0.383684,0.340388,5.71964,1.07734,2.93276,0.539722,0.218388,0.810288,0.05,0.861786,1.13781,0.05,1.09079,0.05,15.2833,0.770623,0.935684,0.387679,3.94678,31,0.05,1.67642,1.82519,1.48766,0.05,0.05,1.50807,1.13601,0.05,5.34,0.05,1.38524,0.579393,0.289633,0.05,0.442952,2.65333,0.358889,0.243349,0.453444,0.22086,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2645,13.86,0.05,0.05,0.05,0.05,0.363893,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.375309,0.05,0.05,0.191725,13.7014,0.05,2.14527,0.05,0.05,0.3,0.05,0.571647,0.649495,1.64784,0.174576,0.236103,4.33226,1.82219,-9.5,4.41266,0.181162,0.33103,0.130839,0.05,0.540575,0.227617,0.05,0.379414,0.295553,0.587026,0.05,8.46925,2.74378,0.05,0.05,0.05,5.16588,4.18086,5.7641,2.36181,0.08827,0.540898,0.05,0.168075,0.588359,0.268994,0.330988,0.05,0.708051,0.05,0.05,0.149732,0.05,0.113559,0.416667,0.05,0.05,0.05,0.05,0.05,12.0867,0.05,0.05,1.84467,1.12,0.392712,0.407288,0.424485,0.673053,0.323163,0.567018,0.19268,0.59059,0.383687,0.155458,0.131862,1.18208,2.46525,0.297207,0.581335,0.868828,0.808275,0.78,0.118625,0.419353,0.05,0.05,0.533862,0.173198,0.129582,0.488714,1.72333,0.573644,0.584095,1.39151,0.558445,1.08059,2.73944,0.35,0.752821,4.75667,0.05,0.85346,1.16168,0.353642,0.05,0.931704,0.05,0.917896,0.452242,0.393318,0.342823,5.7361,1.08505,2.78209,0.543584,0.146839,0.933523,0.05,0.992854,1.31086,0.05,1.25668,0.05,15.2833,0.738356,0.896505,0.371446,3.79055,16.25,0.05,1.61122,1.72925,1.4298,0.05,0.05,1.44941,1.09182,0.05,5.33667,0.05,0.922584,0.385881,0.288507,0.05,0.29501,2.63667,0.239024,0.24509,0.456688,0.218488,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2646,13.8833,0.05,0.05,0.05,0.05,0.326644,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.372985,0.05,0.05,0.192944,15.4595,0.05,2.42053,0.05,0.05,0.3,0.05,0.3,0.64034,1.48903,0.172454,0.2275,4.56539,1.92025,-9.5,4.09226,0.0591388,0.100496,0.0503542,0.05,0.531651,0.0691015,0.05,0.412891,0.089726,0.514591,0.05,5.1424,1.66598,0.05,0.05,0.05,3.13664,2.53855,3.49987,1.43405,0.123961,0.759602,0.05,0.236034,0.826254,0.377758,0.464818,0.05,0.994341,0.05,0.05,0.210274,0.05,0.159474,0.413333,0.05,0.05,0.05,0.05,0.05,12.1033,0.05,0.05,1.85098,1.12,0.384888,0.40868,0.425936,0.675354,0.324268,0.568956,0.1512,0.592609,0.384998,0.121991,0.103475,1.17476,2.44998,0.291096,0.577736,0.863448,0.807056,0.793333,0.12393,0.438108,0.05,0.05,0.557738,0.180944,0.135377,0.51057,1.72667,0.567052,0.577383,1.37552,0.553044,1.06817,2.88686,0.35,0.728369,4.77333,0.05,0.825739,1.12395,0.346451,0.05,0.901441,0.05,0.888082,0.437552,0.387199,0.331688,5.34508,1.0498,2.39256,0.525927,0.0531473,1.01589,0.05,1.08046,1.42652,0.05,1.36757,0.05,15.2833,0.647248,0.785882,0.325612,2.30156,9.87,0.05,1.38277,1.63169,1.22707,0.05,0.05,1.24391,0.937019,0.05,5.33667,0.05,1.29562,0.541907,0.284753,0.05,0.414293,2.65,0.33567,0.23713,0.441854,0.20718,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2647,13.89,0.182965,0.05,0.455804,0.688653,0.32794,0.346459,0.424081,0.05,0.729419,0.05,0.05,0.599079,0.100305,0.355552,0.05,0.324341,0.191285,10.9778,0.05,1.72196,0.05,0.05,11.7633,0.05,0.3,0.645012,1.42346,0.16843,0.223349,9.97265,4.1946,-9.5,4.05289,0.74304,1.39818,0.495772,0.05,0.536358,0.961396,0.05,0.356836,1.24834,0.41952,0.05,3.02359,0.97955,0.05,0.05,0.05,1.84426,1.4926,2.05783,0.843185,0.179261,1.09847,0.05,0.341332,1.19486,0.546281,0.672179,0.05,1.43793,0.05,0.05,0.304079,0.05,0.230618,0.41,0.935379,0.05,0.61983,0.429782,0.382769,11.9233,0.854125,0.05,1.73235,1.12,0.386856,0.382488,0.398638,0.632071,0.303486,0.532492,0.136482,0.554629,0.360324,0.110116,0.0934025,1.11985,2.33547,0.290297,0.550734,0.823092,0.808715,0.783333,0.129023,0.456112,0.05,0.05,0.580659,0.18838,0.140941,0.531552,1.73,0.503264,0.512432,1.22078,0.540251,0.948009,6.30607,0.35,0.593635,4.77,0.05,0.672993,0.916038,0.344167,0.05,0.734692,0.05,0.723804,0.356614,0.38853,0.270332,5.27595,0.85561,2.42795,0.428641,0.574392,0.877972,0.05,0.933772,1.23285,0.05,1.1819,0.05,15.2867,0.527668,0.64069,0.265455,1.35326,9.87,0.05,1.06075,1.59034,0.941314,0.05,0.05,0.954228,0.718807,0.05,5.33667,0.05,1.87361,0.783658,0.285255,0.05,0.599114,2.66333,0.485416,0.193265,0.36012,0.207666,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2648,14.29,0.376217,0.05,1.03182,1.59134,0.325058,0.769077,0.955595,0.05,1.68929,0.05,0.05,1.3761,0.177593,0.34114,0.05,0.715931,0.187801,6.29734,0.05,0.992251,0.05,0.05,11.7633,0.05,0.249992,0.657616,1.41187,0.161763,0.229028,9.19376,3.86699,-9.5,4.0335,0.916685,1.73186,0.604632,0.05,0.542542,1.19083,0.05,0.296109,1.54626,0.422538,0.05,2.83213,0.917522,0.05,0.05,0.05,1.72748,1.39808,1.92752,0.789792,0.22128,1.35595,0.05,0.421341,1.47493,0.67433,0.829739,0.05,1.77498,0.05,0.05,0.375356,0.05,0.284675,0.403333,2.1842,0.05,1.42596,0.969295,0.856328,11.8733,1.98895,0.05,1.64323,1.12,0.385424,0.362811,0.37813,0.599554,0.287873,0.505098,0.136482,0.526096,0.341787,0.110116,0.0934025,1.07446,2.2408,0.290467,0.528409,0.789727,0.812199,0.77,0.131569,0.465114,0.05,0.05,0.592119,0.192098,0.143723,0.542044,1.68,0.456333,0.464647,1.10694,0.538198,0.859605,5.81355,0.353333,0.434068,4.81,0.05,0.492095,0.66981,0.342778,0.05,0.53721,0.05,0.529248,0.260757,0.387948,0.197668,5.18598,0.625626,2.54041,0.313424,0.703851,0.728557,0.05,0.774861,1.02304,0.05,0.980764,0.05,15.02,0.531464,0.645299,0.267365,1.26756,9.69667,0.05,1.07461,1.57742,0.953616,0.05,0.05,0.966698,0.728201,0.05,5.36,0.05,2.31279,0.967348,0.28679,0.05,0.739548,2.69,0.599198,0.141316,0.263321,0.211674,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2649,14.82,0.558482,0.05,1.57682,2.4459,0.322766,1.1687,1.45842,0.05,2.59806,0.05,0.05,2.11158,0.249964,0.328067,0.05,1.08615,0.187369,0.259387,0.05,0.05,0.05,0.05,11.7633,0.05,0.249992,0.673866,1.41434,0.160583,0.236678,9.03579,3.80055,-9.5,4.00072,1.02133,1.92957,0.673656,0.05,0.545019,1.32678,0.05,0.246282,1.72278,0.395375,0.05,1.89288,0.621454,0.05,0.05,0.05,1.15534,0.938217,1.28828,0.53726,0.178701,1.01853,0.05,0.325197,1.1079,0.510451,0.62425,0.05,1.33328,0.05,0.05,0.291524,0.05,0.225122,0.41,3.36678,0.05,2.18903,1.4797,1.30423,11.8167,3.06351,0.05,1.58791,1.12,0.388445,0.350597,0.365401,0.57937,0.278182,0.488094,0.135143,0.508386,0.330281,0.109036,0.0924868,1.03328,2.15493,0.2911,0.508159,0.759463,0.812631,0.763333,0.123081,0.435107,0.05,0.05,0.553918,0.179704,0.13445,0.507073,1.56333,0.442527,0.450589,1.07345,0.535266,0.833597,5.71365,0.356667,0.555998,4.81333,0.05,0.630324,0.857959,0.340957,0.05,0.688112,0.05,0.677914,0.334004,0.394811,0.253193,5.1146,0.801363,2.5826,0.401465,0.784201,0.60596,0.05,0.644472,0.850892,0.05,0.815727,0.05,14.7533,0.497299,0.603815,0.250177,0.852185,9.59333,0.05,0.977149,1.58694,0.867126,0.05,0.05,0.879021,0.662155,0.05,5.38667,0.05,1.73725,0.726624,0.285629,0.05,0.558207,2.87667,0.455435,0.181012,0.337288,0.218399,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2650,15.2033,0.659548,0.05,1.86217,2.88853,0.318573,1.3802,1.72234,0.05,3.06822,0.05,0.05,2.4937,0.295198,0.312946,0.05,1.28271,0.187338,0.259387,0.05,0.05,0.05,0.05,0.3,0.05,0.249992,0.685536,1.38361,0.169217,0.224807,4.2306,1.77943,-9.5,4.02603,0.337431,0.631881,0.228238,0.05,0.544942,0.434483,0.05,0.201385,0.564162,0.469319,0.05,2.12542,0.69679,0.05,0.05,0.05,1.29718,1.05301,1.44654,0.602108,0.0955527,0.4325,0.05,0.151806,0.470449,0.222941,0.266639,0.05,0.566154,0.05,0.05,0.138876,0.05,0.113378,0.416667,3.97605,0.05,2.58517,1.74747,1.54025,11.95,3.6179,0.05,1.47543,1.12,0.386366,0.325763,0.339518,0.538331,0.258477,0.453521,0.129791,0.472375,0.306886,0.104718,0.088824,0.985658,2.05561,0.291582,0.484739,0.724461,0.812662,0.76,0.114805,0.40585,0.05,0.05,0.516672,0.167621,0.12541,0.472977,1.56333,0.421271,0.428946,1.02189,0.533167,0.793559,2.67516,0.356667,0.559359,4.83667,0.05,0.634135,0.863146,0.34034,0.05,0.692272,0.05,0.682012,0.336023,0.388619,0.254723,5.10184,0.806208,2.52941,0.403892,0.262956,0.495495,0.05,0.526987,0.695777,0.05,0.667022,0.05,14.4867,0.590305,0.716743,0.296966,0.956262,9.50667,0.05,1.24026,1.56968,1.10061,0.05,0.05,1.11571,0.840447,0.05,5.42667,0.05,0.737695,0.308549,0.283113,0.05,0.241279,3.19,0.201815,0.182106,0.339327,0.223252,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2651,15.2133,0.522629,0.05,1.4756,2.28889,0.322022,1.09368,1.36479,0.05,2.43127,0.05,0.05,1.97602,0.233917,0.27553,0.05,1.01643,0.189811,0.259387,0.05,0.05,0.05,0.05,0.3,0.05,0.3,0.697859,1.3894,0.174545,0.2187,5.23376,2.20137,-9.5,4.0455,0.163786,0.298203,0.119378,0.05,0.547292,0.205045,0.05,0.157267,0.266244,0.428575,0.05,1.94416,0.638067,0.05,0.05,0.05,1.18661,0.963531,1.32318,0.55156,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,3.15065,0.05,2.0485,1.38471,1.2205,11.9533,2.86684,0.05,1.33978,1.12,0.389776,0.295813,0.308303,0.488838,0.234713,0.411825,0.124439,0.428945,0.278671,0.1004,0.0851611,0.867811,1.80984,0.292195,0.426782,0.637843,0.810189,0.756667,0.103346,0.36534,0.05,0.05,0.4651,0.15089,0.112892,0.425767,1.63667,0.399189,0.406461,0.968325,0.523754,0.751961,3.3095,0.35,0.635269,4.85,0.05,0.720192,0.980283,0.34,0.05,0.786219,0.05,0.774567,0.381624,0.390039,0.289292,5.16404,0.915617,2.42283,0.458703,0.133498,0.386946,0.05,0.411539,0.543352,0.05,0.520896,0.05,14.49,0.539057,0.654518,0.271184,0.875136,9.57667,0.05,1.09827,1.56752,0.974605,0.05,0.05,0.987975,0.744229,0.05,5.44,0.05,0.13108,0.0548258,0.279525,0.05,0.05,3.52,0.05,0.20682,0.385376,0.225795,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2652,15.09,0.340364,0.05,0.930597,1.43432,0.322639,0.69405,0.861969,0.05,1.52251,0.05,0.05,1.24054,0.161546,0.213866,0.05,0.646204,0.194074,2.37195,0.05,0.377641,0.05,0.05,0.3,0.05,0.408546,0.696975,1.38504,0.167681,0.21066,5.01848,2.11083,-9.5,4.05195,0.05,0.0776142,0.05,0.05,0.541852,0.0533678,0.05,0.131056,0.0692962,0.415747,0.05,3.09319,1.0021,0.05,0.05,0.05,1.88671,1.52696,2.1052,0.862593,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,1.96806,0.05,1.28543,0.874303,0.7726,11.96,1.79228,0.05,1.18039,1.12,0.386979,0.260619,0.271623,0.430679,0.206789,0.362829,0.120425,0.377913,0.245517,0.0971611,0.082414,0.673595,1.4048,0.291377,0.331269,0.495094,0.805926,0.75,0.0948572,0.335332,0.05,0.05,0.426899,0.138496,0.103619,0.390796,1.77667,0.374358,0.381178,0.908092,0.520992,0.705186,3.17337,0.346667,0.499303,4.86,0.05,0.56605,0.770473,0.340247,0.05,0.617945,0.05,0.608787,0.299945,0.387801,0.227375,5.12988,0.719648,2.22295,0.360527,0.05,0.322455,0.05,0.342949,0.452793,0.05,0.43408,0.05,14.49,0.522923,0.634928,0.263068,1.38441,9.54333,0.05,1.06326,1.52896,0.943537,0.05,0.05,0.956481,0.720504,0.05,5.42667,0.05,0.13108,0.0548258,0.274205,0.05,0.05,3.66667,0.05,0.162554,0.302894,0.226952,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2653,15.1133,0.106334,0.05,0.239443,0.353042,0.321377,0.186097,0.223966,0.05,0.37293,0.05,0.05,0.309342,0.0660065,0.167351,0.05,0.175306,0.193912,5.0177,0.05,0.788765,0.05,0.05,0.3,0.05,0.408546,0.701562,1.41596,0.160208,0.212033,4.20597,1.76907,-9.5,4.02527,0.05,0.0776142,0.05,0.05,0.555598,0.0533678,0.05,0.117302,0.0692962,0.406693,0.05,2.74821,0.890334,0.05,0.05,0.05,1.67629,1.35665,1.87041,0.766389,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,0.473411,0.05,0.319466,0.226747,0.203811,11.9667,0.43377,0.05,1.06554,1.12,0.388248,0.235263,0.245196,0.388777,0.18667,0.327528,0.119087,0.341144,0.22163,0.0960816,0.0814983,0.527089,1.09926,0.289672,0.259218,0.387412,0.806088,0.746667,0.0870055,0.307576,0.05,0.05,0.391563,0.127032,0.0950424,0.358448,1.8,0.373413,0.380217,0.905802,0.527859,0.703407,2.65959,0.346667,0.587889,4.84,0.05,0.666479,0.907171,0.338796,0.05,0.727581,0.05,0.716798,0.353162,0.394595,0.267716,5.13667,0.847329,2.19155,0.424492,0.05,0.288613,0.05,0.306956,0.405272,0.05,0.388523,0.05,14.48,0.511535,0.6211,0.257339,1.23,9.47333,0.05,1.02646,1.54896,0.910887,0.05,0.05,0.923382,0.695572,0.05,5.97667,0.05,0.13108,0.0548258,0.272813,0.05,0.05,3.67333,0.05,0.191395,0.356634,0.22841,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2654,15.1167,0.05,0.05,0.05,0.05,0.319363,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.139732,0.05,0.05,0.191026,6.64607,0.05,1.04059,0.05,0.05,0.3,0.05,0.382627,0.691238,1.52479,0.156709,0.221451,3.77436,1.58753,-9.5,3.97628,0.05,0.0776142,0.05,0.05,0.556346,0.0533678,0.05,0.111333,0.0692962,0.338031,0.05,3.07713,0.996894,0.05,0.05,0.05,1.87691,1.51903,2.09426,0.858114,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,0.05,0.05,0.05,0.05,0.05,11.9633,0.05,0.05,0.986863,1.12,0.387303,0.217891,0.227091,0.36007,0.172886,0.303343,0.116411,0.315954,0.205265,0.0939224,0.0796669,0.4401,0.917838,0.287419,0.216438,0.323474,0.808974,0.756667,0.0819125,0.289571,0.05,0.05,0.368642,0.119596,0.089479,0.337466,1.8,0.356186,0.362675,0.864013,0.529803,0.670956,2.38666,0.35,0.570925,4.82667,0.05,0.647247,0.880993,0.339414,0.05,0.706586,0.05,0.696114,0.342971,0.395266,0.25999,5.1307,0.822878,2.28484,0.412243,0.05,0.273927,0.05,0.291337,0.38465,0.05,0.368753,0.05,14.4733,0.425172,0.516239,0.213892,1.37722,9.51333,0.05,0.787329,1.54475,0.698678,0.05,0.05,0.708263,0.533525,0.05,6.91333,0.05,0.13108,0.0548258,0.27142,0.05,0.05,3.67,0.05,0.185872,0.346343,0.224282,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2655,15.11,0.05,0.05,0.05,0.05,0.321767,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.137013,0.05,0.05,0.186481,7.20808,0.05,1.12859,0.05,0.05,0.3,0.05,0.56037,0.687755,1.67387,0.162365,0.214942,3.06798,1.29042,-9.5,3.97174,0.0588905,0.100027,0.0501905,0.05,0.561123,0.0687789,0.05,0.109776,0.0893071,0.230132,0.05,2.52112,0.816766,0.05,0.05,0.05,1.53778,1.24455,1.71585,0.703062,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,0.05,0.05,0.05,0.05,0.05,11.9567,0.05,0.05,0.951272,1.12,0.391235,0.210033,0.218901,0.347084,0.166651,0.292403,0.112397,0.304559,0.197862,0.0906837,0.0769197,0.431538,0.899983,0.287056,0.212227,0.317182,0.813519,0.756667,0.0755462,0.267066,0.05,0.05,0.339991,0.110301,0.0825246,0.311238,1.8,0.343031,0.349281,0.832102,0.532133,0.646175,1.93999,0.35,0.526451,4.80667,0.05,0.596827,0.812365,0.340833,0.05,0.651544,0.05,0.641888,0.316254,0.395667,0.239738,5.13458,0.758777,2.46936,0.38013,0.0529567,0.270096,0.05,0.287262,0.37927,0.05,0.363596,0.05,14.46,0.289458,0.351457,0.147962,1.12837,9.57,0.05,0.588278,1.56959,0.522039,0.05,0.05,0.529201,0.39864,0.05,7.88,0.05,0.13108,0.0548258,0.270934,0.05,0.05,3.68,0.05,0.171393,0.319363,0.221501,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2656,15.1133,0.05,0.05,0.05,0.05,0.319699,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.129848,0.05,0.05,0.186439,8.02947,0.05,1.2572,0.05,0.05,0.3,0.05,0.56037,0.68184,1.75414,0.160316,0.222049,2.70081,1.13599,-9.5,3.99483,0.0588905,0.100027,0.0501905,0.05,0.550116,0.0687789,0.05,0.124309,0.0893071,0.20976,0.05,2.09213,0.677784,0.05,0.05,0.05,1.27611,1.03278,1.42388,0.583428,0.05,0.0768505,0.05,0.05,0.0835938,0.05,0.05,0.05,0.1006,0.05,0.05,0.05,0.05,0.05,0.43,0.05,0.05,0.05,0.05,0.05,11.9533,0.05,0.05,0.921023,1.12,0.390066,0.203354,0.21194,0.336048,0.161352,0.283106,0.105706,0.294875,0.19157,0.0852859,0.0723412,0.408971,0.852918,0.291539,0.201129,0.300595,0.813561,0.756667,0.0659968,0.233307,0.05,0.05,0.297015,0.0963586,0.0720931,0.271896,1.8,0.35143,0.357833,0.852477,0.52772,0.661997,1.70782,0.35,0.416814,4.83,0.05,0.472535,0.643186,0.341543,0.05,0.515856,0.05,0.508211,0.250392,0.395135,0.189811,5.11917,0.600758,2.51577,0.300966,0.0529567,0.305853,0.05,0.325292,0.429481,0.05,0.411732,0.05,14.4667,0.263834,0.320345,0.135071,0.936364,9.60667,0.05,0.519629,1.55934,0.46112,0.05,0.05,0.467446,0.352121,0.05,8.23333,0.05,0.13108,0.0548258,0.267492,0.05,0.05,3.67667,0.05,0.135699,0.252854,0.217967,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
