time,atemp,dtemp,windspd,solrad,cloud
2200.0833,-2.8,-11.3,0.4,0.01,0.8
2200.125,-2.1,-11.4,1,0.01,0.9
2200.1667,-2.1,-11.4,1,0.01,1
2200.2083,-1.7,-11.8,0.7,0.01,1
2200.25,-1.2,-12.5,0.6,0.01,1
2200.2917,-0.9,-12.8,1,0.01,0.9
2200.3333,0.5,-15.9,2,0,0.9
2200.375,1.1,-17.2,2.3,0.27,0.7
2200.4167,2,-19.2,3.1,0.46,0.7
2200.4583,3.9,-21.2,3.1,1.13,0.8
2200.5,4.8,-15.1,4.9,1.59,0.1
2200.5417,5.2,-15.4,6.5,1.91,0.3
2200.5833,5.2,-15.4,5.9,1.92,0.2
2200.625,5.1,-11,7.4,1.48,0
2200.6667,4.9,-7.9,5.8,1,0.4
2200.7083,3.7,-6.5,5.5,0.21,0.7
2200.75,3.5,-5.9,4,0,0.5
2200.7917,2.8,-6.1,3.7,0,0
2200.8333,2,-6.3,3.4,0,0
2200.875,1.6,-6.4,3.3,0,0
2200.9167,1.1,-6.2,3.1,0,0
2200.9583,1,-6.3,3.4,0,0
2201,0.7,-6.1,2.9,0,0
2201.0417,0.7,-6.4,3.7,0,0
2201.0833,0.1,-6.3,2.4,0,0
2201.125,0.4,-6.4,3.3,0,0
2201.1667,-1.1,-7,1.5,0,0
2201.2083,-1.9,-6.4,0.9,0,0
2201.25,-1.7,-6,1.6,0,0
2201.2917,-2.7,-6.6,1.6,0,0.3
2201.3333,-3.1,-7.1,1.4,0,0.4
2201.375,-1.8,-6,1.2,0.25,0.7
2201.4167,0,-6,1,0.6,0.5
2201.4583,2.2,-6.1,0.8,1.12,0.1
2201.5,4.5,-6.7,1.4,1.66,0.1
2201.5417,5.9,-7.7,0.9,1.8,0
2201.5833,7.3,-7.9,1.2,1.7,0
2201.625,7.6,-5.8,2.5,1.39,0
2201.6667,8.1,-5.3,2.5,0.93,0.4
2201.7083,7.5,-5.5,1.9,0.3,0.4
2201.75,6.6,-5.7,0.2,0,0.6
2201.7917,5.6,-5.1,0.2,0,1
2201.8333,5.3,-5.1,0.3,0,1
2201.875,4.3,-4.4,0.6,0,0.8
2201.9167,4.1,-4.3,0.2,0,1
2201.9583,4,-4.2,0.6,0,1
2202,4.3,-3.7,0,0,1
2202.0417,4.3,-3.2,0.7,0,1
2202.0833,3.9,-1.6,0.4,0,1
2202.125,3.5,-0.5,1.2,0,1
2202.1667,3.2,1,0.8,0,1
2202.2083,3,1.2,1.2,0,1
2202.25,2.7,1.3,0.5,0,1
2202.2917,2.7,1.6,0.1,0,1
2202.3333,2.6,1.7,0.2,0,1
2202.375,2.6,1.8,0.5,0,1
2202.4167,3,2.1,0.3,0.03,1
2202.4583,3.1,1.9,0.3,0.17,1
2202.5,3.7,2.3,0.4,0.34,1
2202.5417,4.4,2.7,1.4,0.39,1
2202.5833,4.9,2.5,2.1,0.38,1
2202.625,5.5,3,1.3,0.24,1
2202.6667,5.8,2.2,1.5,0.39,1
2202.7083,5.9,1.6,0.9,0.26,0.7
2202.75,5.4,1.3,0.7,0.03,0.6
2202.7917,4.4,2.8,0.6,0.03,0
2202.8333,3.1,2.2,0.3,0.03,0.1
2202.875,1.8,1.2,0.3,0.03,0
2202.9167,1.6,1.1,0.4,0.03,0.2
2202.9583,0.5,0,0.1,0.03,0.3
2203,-0.6,-0.8,1,0.03,1
2203.0417,-0.9,-1.1,0.3,0.03,1
2203.0833,-1,-1.2,0.5,0.03,1
2203.125,-1.8,-2,0.4,0.03,1
2203.1667,-2.2,-2.4,1.1,0.03,1
2203.2083,-2.4,-2.6,1.1,0.03,1
2203.25,-2.3,-2.5,0.7,0.03,1
2203.2917,-2.5,-2.7,0.9,0.03,1
2203.3333,-2.8,-3,0.2,0,1
2203.375,-2.2,-2.4,0.4,0.13,1
2203.4167,-1.2,-1.4,0.3,0.35,0.3
2203.4583,0.5,0.2,0.5,1.16,0
2203.5,4.3,0.7,0.9,1.63,0
2203.5417,6.4,-2.2,1.4,1.77,0
2203.5833,7.2,-2.8,1.7,1.67,0
2203.625,8.8,-2.2,1.8,1.35,0
2203.6667,9.3,-3.3,1.7,0.91,0
2203.7083,7.6,-3.5,1.3,0.38,0
2203.75,6.4,-3.5,0.9,0,0
2203.7917,4.6,-2.5,0.7,0,0
2203.8333,2.5,-1.6,0.1,0,0
2203.875,1.5,-2.2,0.4,0,0
2203.9167,0.5,-1.8,0.3,0,0.2
2203.9583,0.1,-2.4,0.2,0,0
2204,-0.6,-2,0,0,0
2204.0417,-1.6,-2.7,0.7,0,0.2
2204.0833,-1.6,-2.4,0,0,0
2204.125,-2.5,-3.1,0.2,0,0
2204.1667,-2.7,-3.2,0.3,0,0
2204.2083,-3.2,-3.7,1.7,0,0
2204.25,-3.4,-4,0.8,0,0
2204.2917,-3.7,-4.3,0.3,0,0
2204.3333,-3.6,-4.4,0.1,0,0
2204.375,-1.9,-3,0.1,0.32,0
2204.4167,-0.2,-3,0.8,0.94,0
2204.4583,3.3,-3.2,1.2,1.39,0
2204.5,5.3,-4.8,2.2,1.71,0.5
2204.5417,6.8,-5.2,1.9,1.81,0.7
2204.5833,7.7,-8.8,1.7,1.78,0.6
2204.625,9,-7.6,1.3,1.18,0.7
2204.6667,8.3,-9.6,2.3,0.7,0.8
2204.7083,7.7,-9.7,1.6,0.38,0.7
2204.75,6.5,-9.4,0.3,0,0.8
2204.7917,5.1,-7,0.4,0,1
2204.8333,3.9,-5.5,0.5,0,0.7
2204.875,2.8,-6.1,1,0,0.3
2204.9167,1.5,-5.8,0.6,0,0.7
2204.9583,1,-5.9,0.7,0,0.8
2205,0.5,-6.1,0.9,0,0.7
2205.0417,0.1,-5.9,1,0,0.9
2205.0833,-0.3,-5.4,0.3,0,0.9
2205.125,-0.5,-5.4,1.2,0,0.8
2205.1667,-0.2,-5,0.5,0,0.9
2205.2083,2,-4.1,2.4,0,0.8
2205.25,1.4,-4.2,1.1,0,0.8
2205.2917,1.3,-3.9,1.1,0,0.7
2205.3333,2.6,-3.7,2.9,0,0.7
2205.375,3.5,-4.9,4.1,0.18,0
2205.4167,4.5,-5.5,3.9,0.75,0
2205.4583,5.1,-6.7,3.7,1.3,0
2205.5,6.2,-6.7,3.4,1.56,0
2205.5417,6.3,-8,3.3,1.66,0
2205.5833,7.4,-7.8,3.5,1.64,0
2205.625,7.6,-8,4.3,1.26,0.5
2205.6667,7.3,-7.5,2.9,0.82,0.7
2205.7083,6.7,-6.6,5.1,0.45,0.8
2205.75,3.8,-2.3,5.1,0.02,1
2205.7917,2.1,-3.4,2.7,0.02,1
2205.8333,1.8,-6,3.2,0.02,1
2205.875,1.3,-9,2.7,0.02,0.9
2205.9167,0,-12,4.7,0.02,0.9
2205.9583,-1.3,-11.7,5.3,0.02,0.9
2206,-2.4,-13,5.2,0.02,0.6
2206.0417,-3.5,-12.9,3.9,0.02,0.9
2206.0833,-3.9,-13,4.4,0.02,0.1
2206.125,-4.3,-12.7,3.5,0.02,0
2206.1667,-4.8,-14.1,3.3,0.02,0.2
2206.2083,-4.9,-14.2,3.1,0.02,0.3
2206.25,-5.3,-14.6,3.3,0.02,0.3
2206.2917,-5.4,-15.2,4.1,0.02,0.3
2206.3333,-5.3,-15.1,4.4,0.02,0.4
2206.375,-4.6,-15.8,3.7,0.47,0.4
2206.4167,-3.1,-17.5,4,1.15,0.3
2206.4583,-1.7,-18.2,3.9,1.66,0.5
2206.5,-0.9,-19.4,4.6,1.91,0.2
2206.5417,0.6,-18.2,3.9,2,0.3
2206.5833,1.7,-17.8,3.6,1.97,0
2206.625,2.3,-19,3.7,1.66,0
2206.6667,2.3,-19.6,4.4,1.12,0
2206.7083,1.7,-19.5,3.8,0.49,0
2206.75,0.4,-20,4.7,0.02,0
2206.7917,-0.4,-19.5,3.6,0.02,0
2206.8333,-0.8,-18.4,3.7,0.02,0
2206.875,-1.3,-16.6,3.6,0.02,0
2206.9167,-1.8,-13.9,3.2,0.02,0
2206.9583,-1.8,-12.4,3.3,0.02,0.8
2207,-1.9,-12,2.7,0.02,0.4
2207.0417,-1.8,-11.1,4.1,0.02,0
2207.0833,-2.4,-10.6,1.7,0.02,0
2207.125,-2.4,-10.2,1.2,0.02,0.8
2207.1667,-2.3,-9.9,0.5,0.02,0.3
2207.2083,-1.1,-9.7,3,0.02,0.6
2207.25,-0.8,-9.6,4,0.02,0.8
2207.2917,-0.7,-9.8,3.1,0.02,0.4
2207.3333,-0.2,-9.6,2.6,0,0.7
2207.375,0.7,-9.3,3.4,0.15,0.8
2207.4167,1.5,-8.6,3.1,0.39,0.8
2207.4583,3.3,-8.1,3.6,1.48,0.5
2207.5,3.9,-7.8,4.9,1.58,0.6
2207.5417,3.9,-7.5,4.9,1.8,0.5
2207.5833,5,-8.1,6.4,1.88,0.4
2207.625,4.5,-7.6,5.5,1.22,0.8
2207.6667,4,-7.1,3.8,0.64,0.8
2207.7083,3.7,-7.4,3.9,0.28,0.8
2207.75,3,-8,3.7,0.01,0.4
2207.7917,2.7,-7.7,3.7,0.01,0
2207.8333,2.2,-7.4,2.7,0.01,0
2207.875,2.1,-6.7,3,0.01,0
2207.9167,1.9,-6.9,3.3,0.01,0
2207.9583,1.4,-8.1,2.6,0.01,0
2208,1.1,-9.8,2.1,0.01,0
2208.0417,0.6,-9.9,1.7,0.01,0
2208.0833,0.3,-9.9,2,0.01,0
2208.125,0.3,-10.2,2.1,0.01,0
2208.1667,-0.1,-10.3,1.7,0.01,0
2208.2083,-2.2,-9.3,0.6,0.01,0
2208.25,-2.5,-9,1,0.01,0
2208.2917,-2.2,-8.7,1,0.01,0
2208.3333,-2.3,-8.6,0.7,0,0
2208.375,0,-7.7,0.7,0.38,0
2208.4167,3.3,-7.2,2.1,0.95,0
2208.4583,4.1,-7.6,3.1,1.46,0
2208.5,5.4,-7.4,3.5,1.79,0
2208.5417,6.1,-8.2,3.4,1.91,0
2208.5833,7.3,-8.3,2.8,1.79,0
2208.625,8.3,-9.1,3.5,1.54,0
2208.6667,8.8,-9.2,2.2,1.02,0
2208.7083,7.7,-9.7,1.6,0.38,0
2208.75,6.2,-9.3,0.5,0.01,0.1
2208.7917,4.8,-8,0.9,0.01,0.2
2208.8333,3.5,-7.9,0.4,0.01,0.7
2208.875,2.1,-8.6,0.1,0.01,0.4
2208.9167,1.5,-7.3,0.4,0.01,0.8
2208.9583,0.8,-6,0.3,0.01,1
2209,0.1,-6.9,1.7,0.01,0.8
2209.0417,0,-6.8,0.8,0.01,1
2209.0833,-0.4,-6.8,1.2,0.01,0.9
2209.125,-0.1,-6.9,0.6,0.01,0.9
2209.1667,-0.7,-6.2,0.1,0.01,0.9
2209.2083,-0.7,-6.4,0,0.01,0.9
2209.25,-1.2,-5.7,0.4,0.01,0.9
2209.2917,-0.5,-6.6,0.3,0.01,0.8
2209.3333,-0.8,-6.3,0.1,0,0.9
2209.375,0.4,-5.8,0.5,0.12,0.9
2209.4167,1.7,-5.6,0.3,0.55,0.8
2209.4583,4.7,-4.8,0.7,1.21,0.3
2209.5,6.5,-5.8,2,1.75,0
2209.5417,8.5,-6.8,1.7,1.91,0
2209.5833,9.5,-7.2,1.3,1.84,0.2
2209.625,9.5,-8.6,2,0.76,1
2209.6667,9.6,-9.5,2.6,0.35,0.9
2209.7083,8.9,-7.7,2.1,0.08,1
2209.75,8.3,-7.4,0.7,0,1
2209.7917,7.9,-10.4,1.1,0,0.9
2209.8333,7.6,-9.3,1.2,0,0.9
2209.875,6.7,-8,0.4,0,1
2209.9167,6.6,-8.1,0,0,1
2209.9583,6,-6.6,0.3,0,1
2210,6,-6.2,0.8,0,1
2210.0417,4.5,-1.3,4,0,1
2210.0833,3.3,0,3,0,1
2210.125,3.2,0.4,1.3,0,1
2210.1667,3.5,-0.3,1.4,0,1
2210.2083,3.3,-0.1,1,0,0.9
2210.25,4.3,-2.1,2.7,0,0.9
2210.2917,4.1,-2.1,2.8,0,0.8
2210.3333,4.2,-3.1,3.7,0,0.4
2210.375,4.8,-4.2,4.3,0.32,0.1
2210.4167,5.3,-5.1,5.9,0.84,0
2210.4583,6,-8.7,5.6,1.45,0
2210.5,6.3,-11.3,4.5,1.87,0
2210.5417,6.4,-14.3,6.4,2.07,0
2210.5833,6.4,-14.3,6.8,2.02,0
2210.625,6,-15.9,6.1,1.69,0
2210.6667,5.5,-19.1,4.8,1.18,0
2210.7083,4.7,-18.3,7.1,0.55,0
2210.75,3.6,-19.9,5.8,0.03,0
2210.7917,2.3,-19,4.1,0.03,0
2210.8333,1.3,-18.6,4.3,0.03,0
2210.875,0.3,-18.4,4.2,0.03,0
2210.9167,-0.5,-17.7,4.3,0.03,0
2210.9583,-0.9,-16.3,4.9,0.03,0
2211,-1.3,-15.9,3.7,0.03,0
2211.0417,-1.6,-15.8,3.5,0.03,0
2211.0833,-1.8,-15.6,4.4,0.03,0
2211.125,-2.1,-14.8,4.6,0.03,0
2211.1667,-2.6,-14.3,4.5,0.03,0
2211.2083,-3,-14.1,3.8,0.03,0
2211.25,-3.1,-16,4.4,0.03,0
2211.2917,-3,-16.6,3.8,0.03,0
2211.3333,-2.6,-14,3,0,0
2211.375,-1.6,-12,3.4,0.44,0
2211.4167,-0.2,-10.7,4.1,1.05,0
2211.4583,1.6,-10.2,4.6,1.61,0
2211.5,3.2,-10.1,4.1,1.95,0
2211.5417,4.2,-10.6,3.3,2.08,0
2211.5833,5.9,-9.9,2.2,1.98,0
2211.625,6.8,-10,3.3,1.69,0
2211.6667,8,-9.9,1.7,1.15,0
2211.7083,7.1,-10.6,3.1,0.53,0
2211.75,5.9,-10.8,3.4,0.04,0
2211.7917,5.1,-9.8,3.6,0.04,0
2211.8333,3.7,-8.3,3.1,0.04,0
2211.875,3.3,-7.5,2.4,0.04,0
2211.9167,3.1,-7.1,2.8,0.04,0
2211.9583,3,-6.9,2.8,0.04,0
2212,2.4,-6.9,1.5,0.04,0
2212.0417,2.4,-6.4,1.7,0.04,0
2212.0833,2,-6.1,1.8,0.04,0
2212.125,0.7,-6.1,0.8,0.04,0
2212.1667,-0.1,-6.3,0.1,0.04,0
2212.2083,-1.4,-6.3,0.4,0.04,0
2212.25,-1.5,-6.4,0.6,0.04,0
2212.2917,-2.3,-6.3,0.7,0.04,0
2212.3333,-2,-6,0.3,0,0
2212.375,0.6,-4.8,0.4,0.39,0
2212.4167,3.4,-4.5,1.2,0.97,0
2212.4583,5.4,-5.3,2.9,1.55,0
2212.5,6.7,-5.9,3.1,1.88,0
2212.5417,7.4,-7.4,3.3,2.05,0
2212.5833,7.5,-7.7,1.5,1.93,0
2212.625,8.9,-8.6,1.7,1.6,0
2212.6667,9.3,-9.2,2.2,1.09,0
2212.7083,8.7,-8.8,1.8,0.49,0
2212.75,7.6,-8.9,0.6,0.03,0
2212.7917,5.8,-8.1,1.4,0.03,0
2212.8333,5.6,-7.9,1.9,0.03,0
2212.875,5.7,-8.6,3.3,0.03,0
2212.9167,4.4,-10.1,2.3,0.03,0
2212.9583,3.8,-11.4,1.2,0.03,0
2213,2.4,-10.5,1.8,0.03,0
2213.0417,2,-9.2,1.8,0.03,0
2213.0833,1.3,-8.7,1.7,0.03,0
2213.125,0.5,-8.4,1.1,0.03,0
2213.1667,-0.5,-7.7,0.8,0.03,0
2213.2083,-1.2,-7.7,0.3,0.03,0
2213.25,-2.1,-8,0.7,0.03,0
2213.2917,-2.5,-7.9,0.1,0.03,0
2213.3333,-2.5,-7.7,0.8,0,0
2213.375,-0.5,-7.3,0.7,0.34,0
2213.4167,2,-6.5,0.6,0.87,0
2213.4583,5,-5.4,1.2,1.37,0
2213.5,7.4,-5.3,2.6,1.67,0
2213.5417,8.6,-6.4,3.1,1.82,0
2213.5833,9.2,-7,2.9,1.73,0
2213.625,10.9,-8.3,4.2,1.44,0
2213.6667,10.3,-9.4,5.2,1,0
2213.7083,9.4,-9.6,4.8,0.48,0
2213.75,8.2,-8.8,2.9,0.04,0
2213.7917,7.5,-8.5,2.3,0.04,0
2213.8333,7.1,-9.7,3.7,0.04,0
2213.875,6,-9.4,1.8,0.04,0
2213.9167,4.9,-14,4.6,0.04,0
2213.9583,3.8,-14.4,3.4,0.04,0
2214,2.8,-13.9,2.1,0.04,0
2214.0417,2.2,-13.2,1.6,0.04,0
2214.0833,1.9,-13,1.9,0.04,0
2214.125,1.7,-13.2,3.4,0.04,0
2214.1667,1.3,-12.8,2.1,0.04,0
2214.2083,0.4,-12.9,1.5,0.04,0
2214.25,-1.9,-10.4,0.6,0.04,0
2214.2917,-2.8,-10.8,0.8,0.04,0
2214.3333,-2.3,-9.9,0.5,0.01,0
2214.375,-0.8,-10.4,0.9,0.43,0
2214.4167,2.5,-12.5,1,1.03,0
2214.4583,4.1,-13.2,1.7,1.57,0
2214.5,5.7,-14.4,1.6,1.94,0
2214.5417,7.1,-15.6,2.4,2.09,0
2214.5833,8.5,-17.5,2.1,1.99,0
2214.625,8.8,-22.4,3.6,1.73,0
2214.6667,9.1,-21,2.6,1.21,0
2214.7083,8.5,-21.4,2.1,0.58,0
2214.75,7,-18.7,1.5,0.04,0
2214.7917,6.3,-19.3,2.6,0.04,0
2214.8333,3.2,-17,1.7,0.04,0
2214.875,3,-16.7,0,0.04,0
2214.9167,1.6,-15.4,0.6,0.04,0
2214.9583,0.2,-15.7,0.5,0.04,0
2215,-0.9,-14.4,0.4,0.04,0
2215.0417,-1.5,-14,0.1,0.04,0
2215.0833,-2.1,-14.5,0.1,0.04,0.7
2215.125,-3,-11.7,0.4,0.04,0
2215.1667,-2.9,-12.4,0.1,0.04,0.7
2215.2083,-2.7,-11.4,0.3,0.04,0.8
2215.25,-2,-10.8,0.1,0.04,0.9
2215.2917,-2.5,-10.3,0.2,0.04,0.8
2215.3333,-2.4,-10.9,0.1,0,0.6
2215.375,-0.2,-10.1,0.3,0.26,0.6
2215.4167,3.1,-15,2.3,0.68,0.7
2215.4583,3.7,-15.5,3.6,0.94,0.8
2215.5,5,-15,3.7,1.33,0.8
2215.5417,5.9,-14.2,5.8,1.86,0.6
2215.5833,5.8,-14.3,4.6,1.75,0.7
2215.625,5.9,-13.7,5.8,1.45,0.6
2215.6667,5.4,-11.6,5.1,1.12,0.6
2215.7083,4.7,-11,6.1,0.56,0.4
2215.75,3.9,-11.3,4,0.05,0.1
2215.7917,2.4,-17.7,3.5,0.05,0
2215.8333,1.6,-19.6,4.3,0.05,0
2215.875,0.3,-16.5,4.9,0.05,0
2215.9167,-0.8,-15.1,3.2,0.05,0
2215.9583,-0.8,-15.1,3.7,0.05,0
2216,-1.3,-15.1,4.4,0.05,0
2216.0417,-1.7,-15.5,4.2,0.05,0
2216.0833,-1.9,-16,4.2,0.05,0
2216.125,-2.3,-16.8,4.4,0.05,0
2216.1667,-2.9,-16.9,2.8,0.05,0
2216.2083,-3,-17,3.4,0.05,0
2216.25,-3.3,-16.9,2.4,0.05,0
2216.2917,-3.3,-18,4.1,0.05,0
2216.3333,-3.4,-17.7,3.7,0.01,0
2216.375,-3,-18.1,4.9,0.46,0
2216.4167,-1.6,-17.7,3.7,1.11,0
2216.4583,-0.5,-18.1,4.4,1.69,0
2216.5,1.3,-18.1,2.9,2.02,0
2216.5417,1.9,-19.3,4,2.19,0
2216.5833,3.5,-19.3,4,2.12,0
2216.625,3.6,-19.9,2.9,1.83,0
2216.6667,3.6,-19.9,2.9,1.29,0
2216.7083,3.3,-19.4,5.2,0.62,0
2216.75,2.4,-19.5,4.9,0.06,0
2216.7917,1.4,-19.1,3.3,0.06,0
2216.8333,1,-20.1,2.7,0.06,0
2216.875,0.1,-19.7,1.6,0.06,0
2216.9167,-0.3,-18.9,0.6,0.06,0
2216.9583,-0.4,-18.5,1.4,0.06,0
2217,-1.1,-17.3,1.4,0.06,0
2217.0417,-1.1,-16.9,2.2,0.06,0
2217.0833,-1.5,-16.8,1.9,0.06,0
2217.125,-3.7,-15.3,1.4,0.06,0
2217.1667,-4.2,-14.9,0.8,0.06,0
2217.2083,-5.2,-14,0.8,0.06,0
2217.25,-6.5,-13.6,1.8,0.06,0
2217.2917,-6.9,-14,0.5,0.06,0
2217.3333,-6.5,-12.5,0.5,0.02,0
2217.375,-4,-13.4,0.8,0.48,0
2217.4167,-1.3,-13.1,0.7,1.13,0
2217.4583,2.1,-12.1,2.2,1.68,0
2217.5,3.5,-13.3,2.3,2.06,0
2217.5417,5.1,-14.3,2.4,2.23,0
2217.5833,6.6,-15.4,2.8,2.12,0
2217.625,7.5,-15.3,3.5,1.82,0
2217.6667,7.6,-14.6,3.7,1.28,0.4
2217.7083,7,-15.1,2.3,0.57,0.4
2217.75,5.9,-16.6,2.2,0.08,0.3
2217.7917,3.8,-15.4,0.5,0.08,0
2217.8333,2.1,-15,1,0.08,0
2217.875,1.3,-13.6,0.6,0.08,0
2217.9167,0.5,-13.9,1.1,0.08,0.4
2217.9583,1.7,-12.8,1.9,0.08,0.3
2218,1.3,-12.5,1.6,0.08,0.2
2218.0417,1.4,-10.1,2.2,0.08,0.7
2218.0833,-0.2,-10.1,0.8,0.08,1
2218.125,-0.7,-9.3,0.3,0.08,0.6
2218.1667,-1.2,-9.5,0.9,0.08,0.3
2218.2083,-1.2,-9.3,0.4,0.08,0.4
2218.25,-0.7,-8.8,0.5,0.08,0.7
2218.2917,-0.1,-8.7,0.9,0.08,0.6
2218.3333,0.5,-7.9,0.2,0,0.8
2218.375,2.9,-5.2,2.8,0.06,0.9
2218.4167,4.7,-3.1,1.4,0.49,0.2
2218.4583,6.3,-4.2,2.4,1.49,0.2
2218.5,8.3,-8.7,4.5,1.72,0.1
2218.5417,8.1,-11.3,6.7,1.97,0.1
2218.5833,8.1,-14.8,6.2,1.87,0
2218.625,7.8,-17.2,4.9,1.64,0
2218.6667,6.8,-17.3,5.8,1.19,0
2218.7083,6.1,-17.9,5.2,0.57,0
2218.75,4.5,-17.8,3.6,0.06,0
2218.7917,3.6,-16.1,3,0.06,0
2218.8333,2.5,-14.6,2.3,0.06,0
2218.875,1.9,-14.7,3.2,0.06,0
2218.9167,1.3,-14,2.2,0.06,0.5
2218.9583,0.8,-13.6,2.3,0.06,0
2219,0.4,-13.3,2.5,0.06,0
2219.0417,0.1,-12.9,3.4,0.06,0
2219.0833,-0.3,-12.9,1.8,0.06,0.1
2219.125,-1,-12.6,0.9,0.06,0
2219.1667,-3,-11.7,0.3,0.06,0
2219.2083,-4,-11.5,0.4,0.06,0
2219.25,-4.8,-11.3,1,0.06,0
2219.2917,-4.8,-11.3,0.7,0.06,0
2219.3333,-4.9,-10.4,0.2,0.02,0
2219.375,-2.6,-10.4,0.5,0.45,0
2219.4167,0.2,-10.9,0.7,1.05,0
2219.4583,2.2,-12.8,2.1,1.6,0
2219.5,3.6,-13.7,0.9,1.98,0
2219.5417,6,-13.6,1.2,2.16,0
2219.5833,6.9,-12.3,1.7,2.06,0
2219.625,8.1,-11.3,1.8,1.73,0
2219.6667,9.1,-11.5,1.5,1.21,0
2219.7083,8.6,-11.9,0.9,0.59,0
2219.75,7.1,-12.1,0.1,0.07,0
2219.7917,5,-11.6,0,0.07,0.1
2219.8333,3.2,-10.8,0.7,0.07,0
2219.875,1.9,-10.3,0.8,0.07,0.4
2219.9167,1.2,-9.7,0.2,0.07,0.5
2219.9583,0.8,-10.6,1.1,0.07,0.9
2220,0.3,-9.4,0.4,0.07,0.6
2220.0417,-0.5,-9.9,0.1,0.07,0
2220.0833,-1.3,-9.4,0.1,0.07,0.9
2220.125,-1.4,-8.1,0,0.07,0.8
2220.1667,-0.5,-9.1,0,0.07,0.8
2220.2083,-0.8,-8,0.3,0.07,0.8
2220.25,-0.8,-8.4,0.2,0.07,0.4
2220.2917,-1.5,-8.4,0.2,0.07,0.4
2220.3333,-1.7,-8,0.3,0,0.4
2220.375,0.3,-7.9,0.7,0.39,0.1
2220.4167,3.4,-8,0.5,1.05,0
2220.4583,5.9,-10.8,3.5,1.59,0.6
2220.5,7.1,-13.2,2.9,1.89,0.6
2220.5417,9.8,-12.7,2.7,1.86,0
2220.5833,10.9,-14.7,2.5,2.06,0
2220.625,11.6,-16.9,3.3,1.75,0
2220.6667,11.9,-16.6,3.7,1.25,0.1
2220.7083,11.3,-17.1,3.1,0.53,0.4
2220.75,10,-16.3,2.2,0.09,0.3
2220.7917,9.1,-16.2,2.3,0.09,0.9
2220.8333,8.6,-14.4,3.2,0.09,1
2220.875,8.1,-12.3,3.3,0.09,1
2220.9167,7.3,-9.6,3.5,0.09,1
2220.9583,7.2,-8.8,2.5,0.09,1
2221,6.8,-8.3,3.6,0.09,1
2221.0417,6.5,-7.8,3.8,0.09,0.3
2221.0833,6.3,-7.3,2.1,0.09,1
2221.125,6.1,-7.1,1.8,0.09,1
2221.1667,5.7,-6.8,1.8,0.09,1
2221.2083,4.5,-3,2,0.09,1
2221.25,3.1,-0.3,2.5,0.09,1
2221.2917,2,0.3,2.6,0.09,1
2221.3333,1.6,0.4,2.5,0,1
2221.375,1.6,0.5,2.4,0.03,1
2221.4167,1.7,0.3,2.9,0.16,1
2221.4583,1.2,0.1,3.3,0.16,1
2221.5,1,0.1,3.7,0.21,1
2221.5417,1.3,0.4,3.7,0.29,1
2221.5833,1.4,0.3,3.5,0.31,1
2221.625,0.5,-1.4,3.6,0.3,1
2221.6667,1.9,-3.7,3.3,0.62,0.8
2221.7083,1.9,-5.5,3.2,0.47,0.8
2221.75,1.7,-5.6,3.8,0.14,0.4
2221.7917,1.2,-8.3,3.6,0.14,0
2221.8333,0.3,-10.8,4.1,0.14,0.9
2221.875,-0.4,-11.7,3.8,0.14,0.3
2221.9167,-1.1,-12.4,2,0.14,0
2221.9583,-1.5,-13.3,3.6,0.14,0
2222,-2.3,-14.4,3.1,0.14,0.4
2222.0417,-2.8,-14.8,3,0.14,0.9
2222.0833,-3.3,-14.7,3.4,0.14,1
2222.125,-3.5,-13.7,4.9,0.14,0.4
2222.1667,-3.9,-13.8,4.9,0.14,0.1
2222.2083,-4.1,-14,5,0.14,0.3
2222.25,-4.2,-13.8,3.2,0.14,0.2
2222.2917,-4.2,-13.5,3.2,0.14,0
2222.3333,-3.5,-12.9,3.8,0.03,0
2222.375,-2.5,-12.8,3.5,0.49,0
2222.4167,-1.1,-11.5,3.8,1.18,0
2222.4583,0.2,-10.3,4.3,1.74,0
2222.5,2.1,-9.8,4.2,2.08,0
2222.5417,3.2,-10.4,5,2.27,0
2222.5833,3.5,-11.3,5,2.18,0
2222.625,4.1,-10.3,5,1.87,0
2222.6667,4.5,-10,4.3,1.34,0
2222.7083,3.7,-10.3,4.5,0.72,0
2222.75,2.8,-9.8,3.7,0.12,0
2222.7917,1.7,-9.2,2.9,0.12,0
2222.8333,1.5,-8.6,2.1,0.12,0
2222.875,1,-8.2,2.3,0.12,0
2222.9167,1,-7.7,2.8,0.12,0.1
2222.9583,0.4,-7.8,2.6,0.12,0
2223,0,-7.5,2.4,0.12,0
2223.0417,-0.5,-7.3,2.5,0.12,0
2223.0833,-0.7,-7.3,2.2,0.12,0
2223.125,-1.3,-7.4,2.5,0.12,0
2223.1667,-1.2,-7.5,2.8,0.12,0
2223.2083,-2.2,-7.5,1.1,0.12,0
2223.25,-2.1,-7.4,1.5,0.12,0
2223.2917,-2.7,-7.2,1.3,0.12,0
2223.3333,-2.6,-6.6,1.3,0.03,0
2223.375,-0.7,-6.2,1.7,0.49,0
2223.4167,1.3,-6.5,1.8,1.13,0
2223.4583,3.3,-6.9,2.9,1.7,0
2223.5,4.4,-7.7,3.4,2.09,0
2223.5417,6.4,-7.6,2.8,2.26,0
2223.5833,7.4,-8.6,2,2.19,0.1
2223.625,7.7,-9.2,1.9,1.84,0.1
2223.6667,8.5,-8.1,1.9,1.33,0.1
